ITZ_GEOID,pop_density,percent_non_hispanic_or_latino_white_alone,percent_non_hispanic_black_alone,percent_hispanic_any_race,percent_non_hispanic_asian_alone,median_age,per_capita_income,resid_unit_density,percent_multi_family_units,percent_occupied_housing_units,median_gross_rent,median_home_value,percent_households_with_people_under_18,percent_of_households_in_same_house_year_ago,percent_bachelor_degree_or_higher,percent_car_commuters,percent_public_transport_commuters,percent_public_transport_trips_under_45_min,percent_car_trips_under_45_min
MN146.01,605622.0181180877,65.9,1.9,12.7,18.2,32.7,116526.0,417071.1172118825,98.1,80.7,2390.0,1573400.0,12.3,73.1,84.7,5.9870550161812295,76.56957928802589,3.440405748098056,76.48648648648648
MN154,857733.8450467051,70.6,4.8,10.8,8.0,37.6,77728.0,503631.89330993395,96.89999999999999,87.5,2240.0,700200.0,16.4,81.9,75.9,9.942883785989043,69.04068073202005,1.1632618605436433,21.101992966002346
MN158.01,436448.77470938733,80.0,0.4,5.4,11.4,41.4,127349.0,253532.3143144156,93.60000000000001,85.4,2536.0,1018000.0,19.0,85.5,97.0,10.35042180402336,59.40947436729397,4.554888039322774,44.890282131661436
MN156.01,750603.0018992783,62.2,4.4,15.8,14.7,32.8,71331.0,446996.52452286455,100.0,84.5,2386.0,,18.6,64.1,73.7,4.869358669833729,68.73515439429929,3.2051835853131747,5.975609756097562
MN295,646971.6884197935,34.8,3.0,56.3,3.3,38.0,36670.0,280075.0086021643,100.0,94.7,1611.0,347400.0,19.5,89.7,49.5,10.556020066889632,70.69397993311037,0.9284447072738026,15.386138613861384
MN240,10329.04181788456,18.7,52.0,24.0,3.1,44.9,5870.0,0.0,,,,,,51.1,3.4,0.0,90.9090909090909,13.75,
MN14.01,348091.80943354766,68.2,3.2,8.8,15.7,47.8,73791.0,192118.13159543352,97.5,94.1,1202.0,802100.0,20.3,93.7,70.4,10.037174721189592,54.58488228004957,8.047673098751417,80.61728395061728
MN217.03,377.24065232873266,45.5,0.0,54.5,0.0,,,205.7676285429451,0.0,100.0,,,0.0,100.0,100.0,0.0,54.54545454545455,1666.6666666666667,
MN152,409474.95287163125,51.3,7.1,26.2,10.6,36.6,76272.0,211495.6991738454,99.6,94.5,1586.0,878500.0,22.7,82.8,67.3,7.926829268292683,64.26829268292683,2.607210626185958,24.430769230769233
MN229,458306.7536845454,19.7,19.1,55.3,2.7,36.3,28249.0,168435.8226740703,96.6,94.8,1492.0,488000.0,26.5,88.0,29.4,6.066370746142464,81.20904671316846,1.4992191566892241,62.36933797909408
MN161,434106.12059352075,74.3,3.1,9.5,10.6,40.9,136779.0,296361.5738107016,97.0,81.9,2371.0,,16.4,82.3,83.8,8.597748208802457,59.9539406345957,3.721724285104566,55.625
MN247,305824.5549244789,18.4,10.6,63.6,5.3,39.5,37841.0,117170.62914948541,96.2,93.0,1222.0,464600.0,19.3,92.9,35.8,9.49041608228144,64.14212248714352,1.2864431486880465,39.33497536945812
MN163,297274.85101635545,86.1,0.4,5.5,8.0,44.3,122316.0,187847.2706573695,95.7,80.9,2312.0,1539300.0,16.8,80.3,79.1,6.929973346256361,63.43590986188514,2.8724216959511075,40.55944055944056
MN206,248351.1748067115,15.2,54.7,24.7,2.4,33.7,28145.0,131339.5635997032,96.5,86.0,1161.0,,21.4,88.8,33.3,5.870967741935484,73.41935483870968,4.217926186291739,
MN165,343067.8046056644,80.3,2.9,8.3,7.0,43.0,155831.0,200772.63564990583,97.89999999999999,82.8,2386.0,1552400.0,18.2,82.2,81.8,8.377659574468085,67.31382978723404,3.2556301856973526,34.12698412698413
MN183,376436.5137443832,75.1,4.1,13.9,5.0,40.4,108867.0,245330.606440539,97.19999999999999,76.8,2360.0,1025800.0,13.8,85.3,75.6,8.614484930274404,68.15114709851552,2.933993399339934,
MN180,375912.8142630957,9.1,29.1,59.0,2.4,32.4,25681.0,167393.13542704546,100.0,91.6,933.0,,27.1,91.6,22.9,6.185908038372478,72.9407872973867,3.165532879818594,47.00534759358289
MN160.02,716100.8427436684,65.7,2.3,14.2,15.4,35.1,117180.0,282588.75700203225,97.3,93.0,1785.0,,23.2,79.2,80.3,4.611650485436893,41.99029126213592,11.921965317919074,214.8684210526316
MN167,339020.36920432054,75.1,0.6,6.6,12.4,44.0,155349.0,201253.97260569944,98.5,83.5,2261.0,1617600.0,21.0,83.4,87.5,7.785272625070264,66.30129286115795,3.798219584569733,52.49097472924188
MN175,524117.1329860177,79.5,4.9,8.4,6.1,47.4,120330.0,283454.1418213829,95.6,86.6,1994.0,1440000.0,18.0,84.2,82.6,7.244459146543169,62.35527621567979,2.2785145888594163,38.74429223744292
MN249,185878.512391479,14.6,12.7,60.8,6.1,32.6,31093.0,83796.23481258651,95.8,91.9,1337.0,535000.0,14.1,80.5,35.2,19.81132075471698,72.0125786163522,7.9039301310043655,80.07936507936508
MN219,226224.96636020514,7.2,36.3,53.8,2.7,31.7,14445.0,85700.40336814696,100.0,96.4,498.0,,32.7,90.8,16.5,10.657966286025014,71.50625339858618,4.152091254752852,
MN170,460706.8526122515,10.4,15.9,55.4,16.4,40.6,26135.0,218201.6872507636,100.0,91.8,1062.0,,17.3,93.2,28.6,6.737489516354487,73.16186748672071,1.9029423003439057,
MN169,500823.6142420027,76.5,0.7,12.1,10.2,40.8,123749.0,295590.58211322024,96.10000000000001,82.0,2599.0,1436300.0,16.4,74.8,82.8,7.293742526903149,62.27580709445994,2.7328,30.382513661202186
MN239,466428.2911413648,14.0,27.8,49.4,4.9,38.1,27583.0,193045.29417609167,99.0,93.7,1339.0,554900.0,16.0,92.8,31.2,12.811387900355871,69.7508896797153,7.051020408163264,61.333333333333336
MN171,428991.2450221953,84.3,1.6,8.6,3.0,45.9,165873.0,238081.7526146874,95.7,83.3,1933.0,,19.9,86.8,81.2,3.2122370936902485,73.07839388145315,2.132391418105704,117.73809523809524
MN181,660504.733670638,62.5,11.3,16.5,6.2,49.5,94327.0,371067.4545444862,98.3,89.3,1391.0,827200.0,15.1,90.0,68.4,4.422087037903603,71.19794103883949,2.241209332895169,98.46560846560847
MN201.02,534256.7173836746,27.4,48.5,14.9,6.8,33.9,58585.0,242785.26194858787,96.80000000000001,89.3,1493.0,1113200.0,25.0,90.8,51.6,5.897546276366767,76.53895824365046,3.5039370078740157,128.75912408759123
MN174.02,503928.39029541204,16.3,39.0,33.8,8.8,36.6,36747.0,232125.33009818138,99.3,92.8,1641.0,490400.0,20.4,89.3,44.3,5.254515599343185,76.92939244663383,8.281750266808965,108.28125000000001
MN287,84245.02992669136,32.1,1.3,64.1,1.6,39.2,27790.0,36079.41248573972,99.3,90.6,1574.0,371400.0,23.3,92.1,41.8,13.76500857632933,70.41166380789022,2.088915956151035,57.570093457943926
MN2.01,328149.81038692425,10.5,6.6,40.2,42.7,40.1,16698.0,134243.10424919627,98.8,97.1,765.0,,28.8,95.9,16.6,18.53281853281853,59.16988416988417,10.815660685154976,37.864583333333336
MN164,453514.9272200424,11.1,22.5,47.2,18.5,37.5,23746.0,193444.68664403202,97.8,96.7,720.0,,27.0,94.1,27.2,6.23574144486692,75.39923954372624,3.0811901159858794,48.78048780487805
MN182,480819.1121082789,6.7,31.5,48.9,7.0,31.5,19539.0,188749.79571752483,99.6,99.0,722.0,,32.4,93.9,30.0,5.283018867924528,76.60377358490567,2.592924317062248,57.922077922077925
MN223.01,467388.33065582684,17.0,6.7,73.2,2.2,33.0,27769.0,144917.4382677437,97.1,96.1,1220.0,495500.0,30.1,87.3,31.7,3.799731783638802,79.07912382655341,1.6591294516676087,
MN185,403946.9383965857,70.1,9.1,5.7,11.6,39.0,88375.0,269958.4076347507,100.0,79.4,2106.0,948500.0,15.6,69.5,87.7,8.177339901477833,72.21674876847291,3.0241018644838573,32.730923694779115
MN210,377596.72343649523,0.7,69.4,25.7,2.6,36.6,22235.0,165912.194263277,99.0,92.8,970.0,,38.2,91.9,27.6,8.493262556145366,80.40016333197224,2.5241239207719657,67.88461538461537
MN277,433177.47831448773,15.2,8.7,72.7,1.9,41.4,17029.0,150333.38915502792,99.3,95.2,1203.0,,26.7,85.3,24.7,3.4904805077062555,83.77153218495013,1.7694805194805197,
MN235.02,517130.14871513046,12.4,59.7,24.4,3.2,31.4,25845.0,260648.17666860297,100.0,85.4,1319.0,559500.0,26.3,82.4,33.4,4.422382671480144,76.44404332129965,6.30460448642267,97.55102040816327
MN221.02,283232.1882376722,21.2,49.1,13.2,5.1,38.2,67254.0,142322.81550983223,97.0,89.1,1526.0,579700.0,18.9,90.0,63.4,14.59119496855346,75.59748427672956,5.815307820299502,32.19827586206897
MN197.01,29148.11399775266,37.7,14.4,16.4,29.0,30.6,77470.0,23674.289772822583,97.3,70.3,3042.0,,11.2,62.3,68.2,16.52173913043478,65.21739130434783,32.8,111.22807017543862
MN195,353286.0084838186,56.2,3.1,24.5,14.2,44.4,81423.0,185195.41424218036,98.3,88.9,1455.0,1061800.0,17.3,89.9,68.2,8.121574489287493,61.360239162929744,2.7892813641900127,37.05521472392638
MN189,472656.6867107199,23.6,15.2,50.5,6.4,38.4,35966.0,218442.50168388,98.2,87.1,820.0,1324700.0,25.9,88.3,35.8,8.50383631713555,68.37169650468883,1.9763092269326683,38.421052631578945
MN241,518627.4905192495,18.6,20.1,56.4,1.7,42.9,33329.0,219341.18867467338,98.0,93.5,1191.0,421300.0,14.6,88.1,34.9,10.45115894039735,64.2591059602649,1.5297906602254427,33.46534653465346
MN190,387202.95847859525,18.5,52.0,15.4,13.2,40.4,52700.0,192046.0308254843,98.5,90.2,1086.0,894000.0,23.4,92.6,57.7,9.361233480176212,72.52202643171806,5.201214882308275,90.94117647058823
MN201.01,362005.73063254554,59.9,8.5,10.0,17.3,21.8,40214.0,58967.49226053332,100.0,94.0,2332.0,1312500.0,20.8,66.4,94.8,5.846153846153846,29.53846153846154,29.0625,526.3157894736842
MN214,265201.89504581987,8.5,73.4,12.8,3.6,36.5,44469.0,165741.3562871593,99.6,92.5,1390.0,,10.7,92.5,48.0,13.326226012793176,69.29637526652452,3.646153846153846,54.279999999999994
MN208,393559.50475592475,14.0,62.8,15.4,3.3,33.3,50313.0,196924.65646660596,95.10000000000001,83.2,1582.0,866800.0,23.9,92.7,59.7,21.030785195434106,52.99204427533726,4.360313315926893,23.38815789473684
MN188,394011.9363884703,15.2,21.9,58.9,2.0,32.5,27724.0,188563.37290469004,99.0,84.7,1200.0,,18.7,83.1,37.2,16.984126984126984,68.76984126984127,2.9601846508944027,42.73364485981309
MN230,540228.2714726806,8.4,62.1,24.7,1.4,35.6,28845.0,257564.3795159414,96.6,88.9,864.0,610100.0,27.9,91.5,22.9,13.559761472647136,70.62483795696137,2.0447870778267254,13.250478011472277
MN263,628334.1129326867,10.1,5.5,81.0,2.5,33.8,23033.0,214305.95766364926,99.8,98.5,1467.0,,27.5,93.3,27.5,12.46719160104987,65.96675415573053,1.2002652519893902,20.12280701754386
MN224,419416.9329290711,12.2,57.1,28.0,2.1,31.5,23154.0,173494.63953749344,96.7,90.3,951.0,1182100.0,36.5,91.6,25.0,4.659129838985954,74.82014388489209,2.6923076923076925,147.05882352941177
MN87,426538.2648627377,74.2,1.8,10.4,9.5,36.6,153175.0,269871.9833207193,96.7,96.1,2902.0,1651800.0,8.1,79.4,88.1,6.805752481263926,57.36277091351023,3.213276836158192,37.44047619047619
MN237,263963.27571833506,18.6,20.4,52.6,3.7,35.0,27584.0,114046.98847632945,98.69999999999999,92.1,1324.0,251000.0,26.0,89.8,31.8,7.44466800804829,73.69933889048578,1.930577223088924,26.988416988416986
MN245,745628.3429560192,8.6,10.4,78.2,2.3,33.8,25109.0,268369.45930814935,99.5,93.6,1207.0,,27.3,92.0,26.5,7.515822784810126,77.07014767932489,0.7373823781009411,16.894736842105267
MN106.01,576996.9592834348,86.5,0.0,2.2,10.2,60.5,203155.0,456975.73308923567,95.8,77.1,2818.0,1172900.0,7.9,89.6,78.8,9.152190821882291,30.386310604096447,6.049488054607509,46.62889518413598
MN222,199885.4284149441,32.2,45.1,10.7,6.8,36.0,43525.0,97658.47882784149,97.3,88.6,1165.0,1096400.0,23.0,91.7,51.9,8.251057827926656,66.36107193229901,7.662061636556853,142.13675213675214
MN243.02,367441.3932378668,0.4,37.3,59.0,1.2,33.0,12588.0,132413.4468927073,99.4,96.2,598.0,,39.3,94.8,9.3,21.447841726618705,72.4820143884892,3.0955334987593046,25.241090146750523
MN212,250940.8588992665,9.1,68.8,15.3,3.7,45.1,46385.0,174962.89943195455,99.6,84.0,1463.0,329300.0,14.8,89.8,51.7,15.67251461988304,67.01754385964912,5.052356020942409,19.96268656716418
MN225,430581.4165571105,19.0,20.9,52.1,3.9,34.9,32929.0,169290.91305124247,97.9,89.2,1442.0,393600.0,25.6,90.0,39.1,10.026525198938993,71.52961980548187,1.4660074165636587,29.62962962962963
MN114.01,128173.01050473901,84.9,0.6,6.9,4.3,61.3,258909.0,149699.0830277003,98.39999999999999,46.9,2000.0,,14.0,92.1,83.5,9.108159392789373,17.647058823529413,63.655913978494624,337.29166666666663
MN232,540918.3040065108,7.5,57.4,32.5,1.6,30.5,19635.0,205953.34697700763,99.7,93.3,1036.0,555600.0,35.4,89.0,26.5,5.733333333333333,76.37333333333333,1.8645251396648044,56.325581395348834
MN96,10866.497520419725,66.7,0.0,4.5,28.8,38.4,138136.0,15470.945622292491,98.0,50.8,2860.0,,0.0,75.1,84.2,1.8867924528301887,18.867924528301888,211.0,
MN112.03,152316.23012599754,71.3,2.4,1.5,21.2,45.4,143799.0,165987.40581273712,100.0,49.3,2797.0,973700.0,8.9,90.7,87.1,4.671532846715328,27.445255474452555,36.22340425531915,190.3125
MN303,311163.1006443255,35.8,5.0,52.6,4.1,37.3,40831.0,132355.81502599866,99.4,95.3,1625.0,391700.0,26.3,94.6,50.7,9.307972480777014,68.27195467422096,2.2406639004149382,70.04347826086956
MN233,341711.44180031744,23.1,20.8,48.0,5.1,34.9,33469.0,128875.38172053524,97.5,91.2,1486.0,857400.0,25.8,89.3,46.0,4.365172494719549,78.94860361417507,1.6230677764565993,96.0752688172043
MN223.02,554786.7010771619,8.1,16.1,54.4,16.4,31.8,26031.0,267346.03233009693,99.6,98.8,1491.0,807300.0,20.3,81.9,33.9,2.8551532033426184,82.72980501392757,5.984848484848485,
MN253,862714.6908529727,12.8,3.3,81.4,1.6,32.1,21915.0,263988.6612962272,99.6,94.4,1235.0,,25.6,87.2,29.1,10.451895043731778,69.1399416909621,1.068943706514864,12.287308228730822
MN209.01,326342.46770924237,6.2,33.7,46.4,4.6,39.6,21624.0,152063.87843130747,98.5,90.0,912.0,,27.9,96.7,22.4,5.380476556495004,77.32513451191392,6.361829025844931,
MN236,285857.49589920003,2.0,75.8,17.3,0.5,32.6,34460.0,126667.17283821013,97.6,94.5,936.0,,32.8,91.3,25.7,7.3409461663947795,83.06688417618271,2.175962293794187,
MN309,372761.3418252253,4.9,17.9,74.6,0.7,34.3,17853.0,143361.62622448482,97.0,95.9,1142.0,509800.0,34.4,94.0,19.7,19.77016885553471,64.63414634146342,1.4296081277213353,14.982206405693951
MN251,193033.4062774637,10.8,11.3,72.5,4.0,35.4,17258.0,62301.7872112449,100.0,89.6,1103.0,,30.4,85.1,25.3,7.43801652892562,64.37098255280074,6.676176890156919,94.320987654321
MN255,144687.43172020788,26.7,3.7,49.2,16.8,34.6,30105.0,53543.27361541282,99.5,91.4,1645.0,789300.0,16.8,79.5,45.8,8.532200065380843,49.36253677672442,2.556291390728477,
MN267,454623.6548880502,54.5,1.9,40.3,3.3,24.9,23954.0,144093.35500965285,100.0,85.1,1520.0,,30.3,82.8,41.3,19.689119170984455,55.44041450777202,7.6635514018691575,62.23684210526316
MN281,394967.6994841974,68.9,6.3,13.1,8.1,40.0,52549.0,169387.49407035985,99.6,99.5,1917.0,508000.0,25.8,83.4,75.7,12.396694214876034,66.44628099173553,2.0232172470978442,65.73333333333333
MN291,695583.8820884953,6.3,5.3,82.8,4.1,33.7,23601.0,240323.80241824462,99.4,98.2,1296.0,,34.5,87.4,22.8,12.388917929952953,67.83411744206308,0.8374004623683534,11.91279887482419
MN297,232.85403056093972,18.2,59.1,13.6,9.1,49.5,,0.0,,,,,,31.8,0.0,,,,
MN207.01,692425.9424452671,45.0,8.6,18.3,23.9,28.5,36220.0,310578.423378936,99.6,87.3,1932.0,643400.0,15.4,72.3,82.5,3.5379061371841156,38.628158844765345,13.813084112149536,132.6530612244898
MN283,585706.332674542,19.3,5.5,69.0,5.0,39.4,29308.0,250301.22180090818,98.6,95.6,1351.0,,22.0,89.6,36.8,9.824300915614947,75.62484533531304,1.086387434554974,26.700251889168765
MN62,156397.0439975127,42.2,21.2,12.1,20.0,35.7,45152.0,60179.78065610861,99.4,86.5,2660.0,,15.0,70.5,64.2,6.200787401574803,39.76377952755905,8.490099009900991,59.36507936507937
MN25,441203.8904574442,1.7,22.2,31.0,39.6,45.6,14042.0,172200.67947819267,99.5,99.6,496.0,,21.7,90.0,11.1,20.18170019467878,47.82608695652174,8.534599728629578,34.30868167202572
MN58,264699.3950355828,65.7,0.0,10.4,16.2,33.7,172631.0,151151.63600641393,97.7,97.7,2194.0,,10.9,78.6,91.4,3.2983970406905057,54.839704069050555,4.732996065205171,127.94392523364486
MN60,485021.424889584,70.2,4.4,10.2,11.2,39.0,98517.0,213152.59623696574,100.0,95.6,2330.0,,30.1,77.4,88.0,10.557831705011031,49.921210211156634,5.037878787878788,42.059701492537314
MN226,348575.69195819885,17.3,53.8,19.8,3.1,35.5,38394.0,171121.53468759378,97.0,83.2,1133.0,1009400.0,22.0,90.3,41.0,10.580819450697884,70.55380459252589,3.918315252074027,44.851063829787236
MN90,461326.85115834314,67.4,2.9,6.3,22.3,37.0,111831.0,344378.40926244453,95.8,80.6,2622.0,689500.0,7.4,85.5,81.2,5.362078496406855,43.744241754192004,3.062342038753159,25.532646048109967
MN22.02,402807.059452207,61.9,7.6,16.2,12.4,30.9,58602.0,229325.60078389107,100.0,94.3,2151.0,220000.0,11.7,76.1,70.6,2.8228652081863093,65.06704304869443,7.494577006507591,250.0
MN115,224073.53820681135,32.8,5.8,23.6,34.2,33.9,91657.0,144427.41569923057,96.2,79.9,2440.0,1531300.0,9.1,73.0,69.8,7.047925896093435,51.30890052356021,6.938775510204081,34.91428571428571
MN275,123253.95372269917,69.1,1.5,21.3,3.5,46.7,59613.0,60639.48227662766,97.7,91.6,1887.0,693800.0,26.1,96.0,74.7,10.79258010118044,62.22596964586847,2.330623306233062,72.91666666666667
MN147,571813.2005085647,52.3,1.4,13.8,29.3,33.8,133264.0,324658.2574398268,99.3,84.4,2967.0,1736700.0,21.1,77.1,92.2,11.481007255655143,41.95475885616731,8.84028484231943,57.955390334572485
MN150.01,476260.7769142449,84.9,0.0,5.0,8.9,51.9,134295.0,255742.6578878681,99.2,85.3,2301.0,1993800.0,23.3,94.7,85.3,9.692898272552783,53.26295585412668,14.378378378378379,160.79207920792078
MN155,534468.7827246648,79.5,1.5,3.4,13.9,43.0,128898.0,360052.2450774904,98.6,88.6,2968.0,852900.0,15.5,81.6,85.3,5.0,63.104026845637584,2.3052379686253657,55.87248322147651
MN203,217836.44279968226,47.4,8.6,18.7,21.2,20.6,12005.0,24217.469798356695,97.3,85.5,1788.0,958300.0,21.0,58.8,76.0,5.180840664711632,25.317693059628542,27.683397683397683,338.6792452830189
MN197.02,562780.2513473443,25.8,32.0,24.9,11.9,36.3,43662.0,296152.31951450236,99.6,86.3,1921.0,660000.0,11.7,88.3,58.2,5.241935483870968,76.61290322580645,7.078947368421054,162.8205128205128
MN104,50392.14087438701,63.0,1.5,9.0,19.2,51.4,170603.0,61700.858061980645,98.2,52.6,2691.0,1161800.0,3.1,82.8,81.3,1.757469244288225,38.840070298769774,35.61085972850678,
MN5,0.0,,,,,,,524.0698725093511,100.0,0.0,,,,,,,,,
MN34,441217.0920918774,59.3,3.2,22.9,11.7,31.5,58772.0,261277.8943884005,98.5,95.1,2056.0,,4.4,76.5,66.8,5.2464616886285995,68.61883845778428,3.008534850640114,46.51162790697674
MN30.01,330755.7468587038,54.6,5.6,19.6,13.9,29.7,70510.0,211718.357491207,100.0,91.6,2069.0,860300.0,9.7,81.9,78.1,0.450112528132033,54.31357839459865,5.856353591160221,
MN2.02,280184.56976356613,19.9,19.9,39.1,19.2,45.4,32514.0,133694.14244861275,98.7,91.4,542.0,648700.0,23.0,94.0,34.0,5.46902042229145,57.77085496711665,3.4811264230077885,26.898734177215196
MN149,308715.2957410952,76.0,1.5,11.4,9.5,49.3,154949.0,250089.07371333914,98.4,71.3,2723.0,1896700.0,8.4,84.3,83.9,10.734664764621968,42.617689015691866,7.2217573221757325,50.26578073089701
MN8,460725.3983055961,7.3,0.1,4.4,85.8,51.6,21809.0,196408.0039368247,98.10000000000001,93.3,1032.0,450000.0,17.2,92.0,19.1,20.406165891852215,36.090041595302175,4.813559322033898,14.160671462829736
MN41,449566.731267032,34.0,0.7,5.2,57.1,34.7,60655.0,215198.38030388876,97.8,88.3,1318.0,687500.0,11.7,81.4,52.2,6.524271844660194,52.9126213592233,3.053211009174312,32.08333333333333
MN14.02,277159.9969842241,28.1,5.5,31.6,30.0,41.0,39107.0,146449.0429491616,98.8,97.1,1063.0,420000.0,8.3,92.9,37.2,4.628330995792426,75.0350631136045,6.91588785046729,151.5151515151515
MN173,456828.26037033065,70.2,4.2,10.5,13.3,42.0,114934.0,308328.9419597113,95.2,78.1,2296.0,1750600.0,13.4,88.8,78.0,7.798272239084754,68.05977118841933,2.552315608919382,34.221556886227546
MN26.01,354036.60201122594,25.1,13.4,32.9,23.9,39.5,33798.0,163620.12684693126,99.7,96.5,864.0,487500.0,14.3,88.1,32.5,10.92436974789916,54.44177671068427,7.001102535832415,84.99999999999999
MN194,379146.0344893738,6.2,28.4,63.2,0.7,33.6,17715.0,177090.59022533192,100.0,90.6,539.0,378800.0,29.0,87.1,19.2,7.498790517658442,76.00387034349299,4.423933800127307,
MN243.01,476826.3882171677,11.0,30.6,53.4,3.7,34.1,24274.0,165118.28342513772,99.7,94.1,1326.0,,21.1,84.7,27.2,13.193636010865347,70.89639115250291,2.545155993431856,44.911764705882355
MN143,7.322587292654222,0.0,50.0,50.0,0.0,,,0.0,,,,,,50.0,0.0,,,,
MN15.02,389623.6588968032,72.1,1.8,5.4,16.2,28.7,96409.0,196288.91998339372,99.0,84.2,3189.0,1318800.0,14.8,72.1,89.7,4.094165813715455,56.44831115660184,2.71078875793291,73.16666666666667
MN66,729427.6915435806,51.0,11.6,16.3,18.3,34.1,74532.0,424570.1682935057,97.4,93.6,1391.0,676900.0,11.0,85.4,59.0,9.292210359826019,49.99340977988665,2.1592407065647246,14.198581560283689
MN112.01,114086.40717771236,76.4,2.5,6.9,13.5,57.4,152037.0,135469.15016001195,100.0,49.8,2449.0,,8.8,88.5,73.3,3.6964980544747084,50.38910505836576,29.691119691119695,
MN1,0.0,,,,,,,0.0,,,,,,,,,,,
MN285,703378.7843583245,8.7,4.9,82.0,1.0,33.1,21657.0,267047.31385401415,99.5,91.4,1312.0,,30.7,88.8,31.3,5.879208979155532,69.66862640299306,1.5995397008055237,64.18181818181817
MN36.01,337760.6643002417,22.9,6.3,41.6,26.9,39.7,40653.0,170282.2761590299,98.1,91.2,986.0,1406300.0,12.1,91.0,38.1,5.9884095299420474,65.80811332904057,6.3600782778864975,167.20430107526883
MN122,154210.2149309672,89.5,0.0,8.5,0.8,66.3,230703.0,174788.2056010922,96.9,50.3,1991.0,,10.7,91.0,85.3,13.20754716981132,28.798411122144984,19.586206896551722,78.796992481203
MN70,503872.5779151166,66.2,8.1,5.9,18.4,33.9,92694.0,358616.93655252486,99.1,81.4,2522.0,1288800.0,8.1,82.6,84.8,1.5702937372990948,39.46055791612784,3.806179775280899,
MN191,469634.72345072834,57.3,9.4,19.2,10.0,43.9,82533.0,232242.24050935372,98.2,92.1,1993.0,984100.0,18.9,84.8,65.6,6.120872755358177,77.83355860204672,1.932522947159514,49.337539432176655
MN193,628191.3606729062,34.0,20.2,36.3,8.3,38.0,43103.0,269898.6967454729,99.0,90.6,1521.0,621000.0,19.1,80.2,47.2,4.328568552446145,64.74733239379907,2.08955223880597,28.6046511627907
MN174.01,494781.9790405323,11.6,38.6,41.7,4.3,38.6,30098.0,249846.74815598738,99.0,87.5,594.0,701600.0,31.3,94.4,30.1,11.14887831407206,64.03806934058464,8.598726114649683,
MN24,246185.26492393485,1.0,15.3,67.2,13.0,41.2,12009.0,110055.14944357202,100.0,98.7,440.0,,25.9,94.5,8.5,3.736479842674533,79.35103244837758,6.294919454770756,0.0
MN178,165212.2944992619,16.5,23.8,53.8,2.9,34.1,32773.0,84533.0024525945,98.1,87.2,1466.0,855500.0,23.2,91.2,42.7,9.320388349514563,74.5631067961165,2.9231770833333335,
MN68,485984.2953973961,60.9,9.9,11.3,17.9,30.1,104331.0,264773.8206640714,96.0,83.7,2599.0,775400.0,5.8,68.1,78.0,3.7298387096774195,49.63709677419355,3.6718115353371243,72.8108108108108
MN32,386385.62672233785,71.9,5.0,10.4,11.7,39.7,65341.0,246992.09181956455,100.0,93.5,1503.0,575600.0,4.6,86.0,68.6,5.799648506151143,56.2609841827768,2.9129246388129633,11.742424242424242
MN75,215891.78921723762,77.2,2.4,6.7,5.1,41.8,130828.0,167776.0227055968,97.0,80.3,2671.0,1142100.0,12.4,84.7,83.0,8.624229979466119,43.983572895277206,7.787114845938375,79.14285714285714
MN27,241369.9185446659,16.8,0.0,1.8,75.5,51.9,58412.0,131214.5194773016,95.1,84.0,1105.0,761100.0,17.0,92.1,41.9,1.5873015873015872,64.90299823633157,17.961956521739133,
MN7,360349.868477861,73.1,0.8,5.2,19.1,30.2,111077.0,251833.73351687708,99.5,73.9,3308.0,1403800.0,13.2,74.8,89.7,1.6768066478706039,62.48701587772666,2.099263832818808,
MN29,228912.48970982718,15.4,10.1,9.8,58.6,42.9,27045.0,98960.98685801274,100.0,86.0,1128.0,756400.0,15.3,79.5,30.4,7.940573770491803,35.29713114754098,9.593613933236574,52.32258064516128
MN102,7595.520130247498,54.9,5.7,11.5,1.6,39.7,47466.0,19611.383942852146,94.3,21.0,2875.0,,12.1,73.9,69.7,11.11111111111111,25.396825396825395,469.37499999999994,1427.142857142857
MN80,309530.31350717135,75.8,1.2,6.3,13.8,42.3,125291.0,238632.65708943288,98.8,77.8,2573.0,1005000.0,8.8,87.2,86.8,7.50776178379904,32.65594129268981,6.318063958513396,69.92481203007519
