ITZ_GEOID,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
SI29,112418.79249720562,22.8,53.2,33.1,10.0,30.6,17595.0,41878.706999685906,72.1,86.1,714.0,371600.0,47.3,91.9,17.2,36.83178028445316,53.16331535066209,2.5645756457564577,14.860186418109185
SI11,119131.77790557256,51.8,34.6,38.0,4.1,27.2,15788.0,50526.70736072922,74.4,79.2,1168.0,323100.0,47.3,92.2,20.6,36.25377643504532,54.229607250755286,4.735376044568246,37.75
SI33,43533.28560042639,54.6,25.1,14.0,8.4,37.8,33873.0,19000.92465569985,57.5,93.9,1258.0,427100.0,29.4,85.6,48.5,45.669291338582674,48.706411698537686,2.9099307159353347,14.71674876847291
SI36,62432.99838292265,61.2,3.6,27.5,19.6,41.1,27580.0,23048.553371939943,36.9,90.3,1155.0,400400.0,37.7,96.3,23.0,45.77861163227017,48.49906191369606,3.90715667311412,26.12704918032787
SI39,49703.15183055031,72.5,13.7,26.4,8.8,27.2,27465.0,20768.157121761546,85.2,92.7,1226.0,280900.0,26.9,78.7,37.2,43.455497382198956,30.44128646222887,2.457002457002457,31.6867469879518
SI40,120130.65974425412,24.8,45.4,31.4,16.3,29.9,18079.0,43528.75824519816,57.6,89.8,664.0,308600.0,44.2,95.1,16.2,45.61809761311008,47.82686141788386,1.2588454376163871,6.013276064037487
SI47,48126.01683115124,86.8,5.5,17.2,2.5,24.1,23240.0,13324.441973400826,55.5,93.1,1291.0,472000.0,28.0,83.9,34.5,42.53619570644034,37.89316025961058,2.7931488801054023,18.403755868544604
SI50,46501.38465955206,82.5,1.2,11.7,13.2,43.7,34481.0,20882.37557342152,25.700000000000003,90.5,953.0,426200.0,30.9,97.4,37.7,51.96274118429807,39.4544244843646,2.917369308600337,15.787451984635084
SI59,19818.135940336033,91.6,3.9,8.5,1.9,40.1,46333.0,9478.238927986798,44.699999999999996,93.3,1232.0,552200.0,27.5,91.7,50.9,71.38508371385083,22.90715372907154,6.511627906976745,18.84861407249467
SI64,46681.276430036574,70.5,18.5,16.8,6.6,40.1,27031.0,20238.161442206303,43.8,89.7,380.0,494900.0,39.6,93.9,19.6,53.57142857142857,39.285714285714285,10.840909090909092,29.6
SI70,31592.67432521767,77.9,1.3,9.9,16.6,42.4,26883.0,10855.545733565183,34.099999999999994,97.5,1179.0,467300.0,33.7,92.2,25.7,68.48966613672496,27.694753577106518,3.8002296211251436,6.731662024141133
SI74,67922.27552421491,78.8,1.9,16.9,9.9,39.9,28350.0,26920.91150971766,56.300000000000004,91.3,886.0,463600.0,36.9,98.3,34.7,57.35129068462402,33.333333333333336,6.750841750841751,14.19765166340509
SI75,103017.42878069312,64.0,22.3,39.9,4.9,34.3,20873.0,31218.759939192656,60.3,85.8,1419.0,431400.0,50.9,87.9,18.4,62.06070287539936,25.71884984025559,15.621118012422361,11.724581724581725
SI77,65267.05587110909,35.7,52.8,38.0,3.5,23.9,19937.0,26895.050893137857,45.49999999999999,78.4,1236.0,343900.0,61.0,84.6,24.6,41.874084919472914,50.95168374816984,9.080459770114942,63.25174825174824
SI81,52013.63601738767,55.7,28.5,20.4,2.0,46.4,25509.0,22983.074477292103,60.300000000000004,82.6,598.0,413500.0,30.9,86.3,27.5,57.18725718725719,35.27583527583528,3.392070484581498,15.203804347826088
SI146.05,45264.985932712414,92.8,0.1,8.6,7.2,43.4,37309.0,16837.640708068426,30.400000000000002,100.0,1244.0,504400.0,38.0,90.8,30.4,77.59493670886076,17.21518987341772,1.4705882352941178,11.557911908646002
SI89,,,,,,,,,,,,,,,,,,,
SI96.01,52073.46165557311,87.7,1.3,12.2,6.7,49.6,27062.0,20593.63263875528,51.099999999999994,96.4,1115.0,483300.0,26.6,91.1,25.8,66.73553719008264,30.44077134986226,2.9638009049773757,15.283797729618163
SI96.02,57661.56535961139,87.5,0.1,13.8,5.4,36.7,29024.0,24953.5695361026,52.7,92.9,1217.0,522300.0,28.1,93.1,25.4,52.910737386804655,35.1875808538163,4.448529411764706,23.09290953545232
SI97,29538.07529106658,53.3,30.7,24.4,5.7,38.6,30818.0,13061.49924178934,46.7,85.3,1294.0,405300.0,42.1,94.9,45.9,65.02002670226969,26.16822429906542,2.6785714285714284,13.336755646817249
SI105,67269.33295974277,55.0,18.0,33.8,9.1,31.1,24248.0,25515.95388128174,46.800000000000004,88.0,1374.0,448800.0,42.8,87.5,23.1,54.24044734389562,35.507921714818266,2.5853018372703414,13.831615120274915
SI112.01,41592.45088811142,86.4,0.0,20.3,6.5,36.8,29452.0,14661.942310170807,35.3,95.7,1386.0,455000.0,35.7,96.4,30.9,54.644268774703555,43.280632411067195,1.0578386605783865,10.31946955997589
SI112.02,34358.14451608164,86.2,1.5,17.0,5.3,38.3,31890.0,12569.390732416086,16.4,97.1,1222.0,426900.0,45.5,97.7,30.1,59.82260183968462,35.775295663600524,1.4692378328741964,7.550796265788029
SI114.01,63942.1209839121,66.3,21.4,18.2,7.5,35.3,30236.0,28477.736949384493,64.8,98.0,550.0,400800.0,35.7,96.8,33.8,50.50270688321732,44.006187161639595,2.5834797891036905,25.712098009188367
SI114.02,62917.070623843494,77.5,3.7,15.9,14.2,39.6,33406.0,26181.3799494966,46.400000000000006,91.1,1250.0,451200.0,40.6,89.6,21.0,52.07774798927614,40.080428954423596,3.4448160535117056,14.388674388674389
SI121,44757.982892336,95.8,0.0,2.2,3.0,43.7,43220.0,17235.813185119987,5.3000000000000025,94.9,1363.0,510800.0,36.3,95.5,43.8,79.01234567901234,16.97530864197531,9.090909090909092,13.486328125
SI122,48175.53755431251,95.8,1.2,10.4,1.3,40.1,33618.0,19374.23777487872,34.4,93.6,1174.0,574000.0,33.3,95.9,29.9,69.73180076628353,28.033205619412517,1.0933940774487472,15.155677655677655
SI125,67464.91267070895,56.7,27.7,28.5,4.6,30.9,22770.0,23985.43427121754,47.099999999999994,92.5,1570.0,441600.0,49.6,99.4,22.8,52.93631100082713,38.0479735318445,3.9782608695652173,20.953125
SI128.04,51362.01007609008,87.0,2.1,11.9,7.3,38.7,30963.0,19016.30132459771,21.599999999999998,89.4,1368.0,422200.0,42.7,95.0,21.7,61.86094069529652,35.32719836400818,2.9667149059334297,7.87603305785124
SI132.01,33443.38480699997,91.3,0.0,5.3,4.2,42.9,36231.0,13890.809590844405,27.900000000000002,98.8,958.0,504700.0,21.9,96.8,36.0,73.15689981096408,23.062381852551987,1.3114754098360655,37.80361757105943
SI146.06,45667.620132086,98.6,0.6,9.0,0.7,37.1,33402.0,14828.888648595239,39.400000000000006,99.4,1723.0,425400.0,48.8,95.7,27.3,71.6588511137163,21.98124267291911,2.013333333333333,5.4314928425357865
SI133.01,251446.17499272065,28.4,63.1,33.4,1.1,26.6,9095.0,102145.01323607661,91.3,92.0,417.0,,49.5,93.2,18.9,19.0,60.333333333333336,28.674033149171272,350.87719298245617
SI133.02,47066.23878216515,28.0,51.6,26.9,2.8,29.9,21560.0,15223.204828652822,47.900000000000006,87.5,1640.0,423500.0,62.9,91.8,20.9,53.756830601092894,41.46174863387978,5.057660626029654,17.06480304955527
SI134,49574.29445137702,89.7,0.4,20.3,1.5,45.6,35314.0,19763.922392304976,40.0,100.0,1273.0,469800.0,30.7,95.2,29.3,69.13294797687861,25.202312138728324,3.05045871559633,9.573578595317725
SI138,45482.334936621395,95.6,0.0,10.6,1.2,43.6,40724.0,18469.78962030279,24.4,88.3,1752.0,499400.0,37.0,95.1,28.9,66.29964608729847,20.015729453401494,2.0825147347740667,8.36892052194543
SI141,95486.77468042486,62.7,16.3,46.1,5.8,34.5,21813.0,35919.57372454971,50.2,96.9,1166.0,351400.0,43.8,96.6,26.9,45.965770171149146,51.91524042379788,6.420722135007849,25.33687943262411
SI277.04,92447.71276100734,84.0,0.9,12.7,14.9,38.5,28660.0,29905.357137904688,44.900000000000006,95.2,1038.0,463100.0,47.1,93.1,21.5,55.77299412915851,37.18199608610568,0.9210526315789473,11.982456140350877
SI208.04,40859.44066411163,94.0,0.0,4.4,5.7,43.5,39528.0,15175.670300113527,34.099999999999994,94.6,1119.0,619800.0,29.5,96.5,31.6,68.34355828220859,29.447852760736197,2.4722222222222223,9.04847396768402
SI147,19929.068134973008,91.5,0.0,7.3,1.4,43.6,48655.0,9822.55236445237,39.5,86.1,1206.0,483100.0,31.3,95.5,40.3,71.63305139882888,19.1932335718933,5.762711864406779,12.588555858310627
SI151,58468.232059276714,84.9,3.9,5.2,8.9,36.9,40055.0,23355.137975648755,38.9,98.0,1143.0,478700.0,38.1,98.0,35.2,69.0694626474443,26.692878986456968,4.091653027823241,10.094876660341557
SI154,0.0,,,,,,,0.0,,,,,,,,,,,
SI156.01,46203.56636989632,93.7,0.0,8.6,2.3,42.5,35191.0,18728.327326214083,31.8,94.7,1093.0,488000.0,29.2,95.1,29.1,75.59672247951549,19.843249020306377,1.7594254937163374,6.550424128180961
SI156.02,38140.955927516276,94.5,0.3,9.0,2.8,45.7,35069.0,14806.802877690496,5.100000000000003,93.9,,501700.0,27.3,97.8,31.2,72.36220472440945,26.456692913385826,5.357142857142857,15.01632208922742
SI156.03,48293.779480172154,95.7,0.0,10.8,3.1,40.6,36301.0,17495.958423851214,17.5,96.0,1194.0,449000.0,37.5,95.3,33.1,57.43026977594879,37.40283493369913,0.7946210268948656,9.299363057324841
SI169.01,42625.2294952448,77.1,4.6,16.2,12.7,45.3,28686.0,16112.768944178404,40.9,97.8,1293.0,464700.0,27.8,93.7,23.6,64.09537166900421,28.541374474053296,6.511056511056511,14.321663019693652
SI170.10,86234.0203739243,89.3,3.5,13.9,5.7,37.3,35503.0,30403.02000362716,16.200000000000003,96.3,1199.0,376000.0,36.6,97.7,32.9,75.47256800368834,22.52189949285385,1.218014329580348,4.486866218692731
SI173,69998.1587828844,55.3,21.8,26.3,14.6,42.6,26541.0,31267.098703645053,60.7,94.2,473.0,550500.0,33.7,92.6,18.7,67.90281329923273,30.562659846547316,5.7740585774058575,30.20715630885122
SI176,15227.979498058212,95.5,0.0,4.5,3.4,43.3,37736.0,5325.528611019736,25.899999999999995,93.5,1254.0,751700.0,44.1,96.9,31.0,79.08212560386474,18.309178743961354,3.5620052770448547,5.852168601099573
SI177,22707.903409650127,86.1,1.7,6.5,9.4,45.4,39425.0,7569.3011365500415,16.3,96.4,1164.0,723600.0,36.4,96.7,46.5,74.42485808186436,22.28861667164625,4.2761394101876675,5.46366920915295
SI187.01,49385.04559234681,78.5,3.3,7.4,7.6,40.5,35303.0,19618.71674216517,25.300000000000004,92.8,1301.0,431100.0,42.0,90.6,34.9,55.5045871559633,39.678899082568805,2.167630057803468,29.152892561983474
SI187.02,78502.51304600465,70.9,2.2,14.6,23.6,44.4,28224.0,25503.78459454657,43.0,89.6,1266.0,468100.0,45.8,87.4,29.0,63.645621181262726,34.11405295315682,1.3233830845771146,7.466666666666667
SI189.01,50546.18621591581,85.2,0.7,6.6,12.8,45.3,36371.0,20824.790949795184,24.1,93.9,1231.0,470500.0,29.6,91.6,26.1,73.95543175487465,19.77715877437326,6.384976525821596,10.26993094789705
SI189.02,71587.09860409469,69.0,1.6,15.2,23.7,40.4,30965.0,25235.739795688052,35.5,96.0,1660.0,456500.0,35.8,90.3,36.6,74.36957420421662,20.21496486151302,4.887525562372188,9.961089494163424
SI197,62218.928067377805,88.4,1.0,6.7,6.0,40.5,36161.0,25317.9038706448,27.500000000000004,99.2,1353.0,417800.0,29.3,95.0,35.9,72.090395480226,24.519774011299436,3.640552995391705,26.018808777429474
SI201,61326.818250625765,84.4,2.5,23.8,6.3,38.8,31835.0,22018.70954234538,36.2,91.3,1196.0,495800.0,38.7,94.2,23.9,64.36637390213299,26.97616060225847,2.046511627906977,12.719298245614034
SI207,62382.01165353639,43.5,35.6,42.9,2.2,29.5,15587.0,22971.602344660212,58.6,79.2,1213.0,345900.0,52.9,95.0,11.4,45.05844845908608,40.01062699256111,3.8512616201859236,16.5683962264151
SI303.02,81082.4710763312,51.4,20.8,39.9,12.6,31.8,25638.0,25320.573767434045,36.1,97.2,1663.0,351100.0,50.4,95.4,24.8,58.281786941580755,35.12027491408935,3.7573385518590996,9.84669811320755
SI208.01,34626.470022405934,93.5,1.4,9.7,5.2,37.1,32579.0,13135.751051488682,28.0,95.8,1066.0,444900.0,38.5,96.4,25.4,78.36907598623246,18.90389197776013,1.3025210084033616,4.388513513513513
SI170.08,75314.08138586488,95.7,0.0,10.6,3.8,42.6,39328.0,27970.259063182362,25.799999999999997,99.4,1260.0,463800.0,27.7,97.4,26.0,73.56449375866852,25.020804438280166,0.36585365853658536,5.369532428355957
SI208.03,32371.99965421557,97.1,0.2,9.2,1.4,38.3,35109.0,11062.484672709597,38.5,98.1,1151.0,614100.0,40.6,95.0,27.5,76.93905817174515,18.975069252077564,2.116788321167883,5.535553555355536
SI213,75072.25888054246,51.4,22.6,44.4,8.7,30.1,20664.0,25353.35058684987,47.8,93.9,1439.0,382800.0,44.0,91.6,21.6,55.203996669442134,34.34637801831807,3.1272727272727274,13.521870286576169
SI223,38755.42824960466,36.3,37.1,40.6,3.7,34.1,21043.0,13890.834498066184,33.0,80.4,1554.0,339300.0,54.2,93.5,22.2,63.78378378378378,26.306306306306308,11.369863013698632,18.05084745762712
SI226,10929.923604868654,85.1,8.9,14.7,2.9,36.2,27230.0,3596.280270379336,32.099999999999994,92.0,1158.0,517900.0,42.6,82.8,23.8,67.2439095978867,28.32403874376284,1.4404145077720207,4.666084679179398
SI231,82430.3158208484,46.2,27.3,42.7,14.7,34.4,19608.0,27307.311672809687,28.499999999999993,90.8,1430.0,339100.0,43.2,85.2,14.5,59.47334617854849,35.64547206165703,5.315315315315315,14.481641468682506
SI239,61702.243112298165,47.8,21.3,38.1,10.8,32.8,26696.0,23966.98699403317,44.89999999999999,84.8,1344.0,370400.0,49.0,93.5,14.0,65.62922868741542,29.70230040595399,7.9498861047836,19.02061855670103
SI247,54238.23121673327,60.7,25.7,28.1,4.4,33.8,27200.0,20494.938189273802,51.6,100.0,1209.0,390000.0,40.9,94.3,26.9,66.307541625857,25.85700293829579,7.045454545454547,21.639586410635154
SI248,31512.532334243122,94.7,2.5,11.3,0.7,33.9,32463.0,10954.026148605224,36.9,93.1,1267.0,533300.0,53.5,89.3,25.4,72.85506543868154,23.606398448860883,1.6427104722792607,9.015302727877579
SI251,52145.29789303292,96.7,0.8,7.6,2.5,39.4,32276.0,20522.938633348575,33.2,92.8,1234.0,469300.0,38.6,97.2,26.1,69.90869392616118,26.08177848352521,3.2724505327245055,6.683702441794435
SI273.01,13840.026238247325,76.3,4.2,18.3,13.3,39.8,35908.0,5556.550964127445,28.800000000000004,93.4,1121.0,388800.0,39.2,96.1,34.3,64.56410256410257,27.28205128205128,1.3909774436090225,11.485305798252583
SI273.02,47027.95309813258,77.6,3.1,5.6,15.9,35.1,37025.0,14178.481794491194,39.1,97.9,1133.0,521900.0,43.5,94.3,46.6,69.20600858369099,21.834763948497855,5.6265356265356266,11.108527131782944
SI303.01,78579.46772152111,68.4,11.2,21.6,9.0,34.8,28679.0,27634.658447031583,38.3,98.9,1331.0,355500.0,43.4,88.6,22.7,64.93815413891532,30.637488106565176,1.4285714285714284,9.72893772893773
SI277.02,44557.31286285452,81.0,7.0,8.9,10.9,42.5,34582.0,21585.114105361517,66.0,96.6,1247.0,275300.0,22.7,89.9,29.8,68.02218114602587,26.21072088724584,0.9167842031029617,7.67391304347826
SI279,4247.155818307111,94.7,0.4,4.3,2.1,49.2,40304.0,1395.8752810289202,6.899999999999999,92.8,1151.0,706300.0,37.2,93.8,34.7,77.20504009163803,19.35853379152348,4.9112426035502965,20.534124629080118
SI170.05,32478.406607096153,93.3,0.0,1.5,5.1,39.5,37152.0,11638.455134326843,36.4,96.2,990.0,559700.0,42.8,98.0,33.5,80.07149240393208,17.202859696157283,1.2207792207792207,7.053571428571429
SI291.02,2710.8948106963453,81.3,3.7,22.2,7.7,37.4,31623.0,1101.8475682185144,22.799999999999997,87.9,1481.0,395600.0,38.4,98.7,27.1,75.23809523809524,21.238095238095237,10.044843049327355,20.468354430379744
SI319.01,95475.78831159856,17.8,54.5,24.7,4.2,23.0,13214.0,33702.23207396637,80.3,91.1,527.0,338700.0,58.2,85.4,19.4,46.9968387776607,45.205479452054796,4.615384615384615,32.26457399103139
SI319.02,72982.21601434865,31.7,58.7,30.3,1.4,27.4,21271.0,29305.118775518044,59.6,87.3,540.0,364700.0,60.1,87.4,14.5,54.85466914038343,42.053184910327765,6.235294117647059,17.361894024802705
SI323,3647.018566680322,43.0,27.3,50.5,12.4,25.7,20235.0,1335.5671968194754,68.1,94.6,975.0,221100.0,47.2,79.4,26.3,54.409005628517825,43.33958724202627,0.0,43.86206896551724
SI132.03,51897.30926432078,94.0,0.2,8.0,3.3,46.0,36679.0,20926.503311829045,29.599999999999998,95.5,1206.0,503900.0,32.8,98.8,23.9,75.25522605736509,23.578026251823044,3.134020618556701,7.5
SI170.07,31763.573121913603,78.6,4.8,10.3,14.7,36.2,32245.0,12576.777905115232,24.89999999999999,92.3,1000.0,349500.0,37.8,92.3,29.2,61.42284569138277,37.875751503006015,1.2037037037037037,11.965742251223489
SI291.04,43333.05151348239,82.6,4.9,12.0,11.0,41.3,35397.0,17005.967610261283,25.400000000000006,94.4,1281.0,436400.0,31.2,97.5,28.9,61.63760424564064,32.4109173616376,2.210526315789474,7.669126691266912
SI291.03,41897.14070415815,87.3,1.5,3.8,11.0,41.0,29163.0,14846.73645938752,42.1,97.5,1200.0,515600.0,36.9,95.3,29.1,76.97428139183056,22.20877458396369,0.4768392370572207,4.8152515723270435
SI146.04,72401.16784853162,94.1,0.0,5.7,4.3,40.9,36713.0,25703.65400574681,25.6,98.2,1234.0,457500.0,36.5,91.0,29.3,67.41223103057757,29.10532276330691,0.7101167315175099,5.09029819403612
SI170.09,40783.46578709457,96.8,0.0,7.0,1.8,41.5,34224.0,16475.638806426956,48.0,91.0,1203.0,626800.0,34.3,95.2,29.6,79.35450819672131,16.49590163934426,1.2422360248447204,9.393156875403486
SI228,197.32600153883368,100.0,0.0,76.8,0.0,12.9,,95.87591035220169,0.0,52.3,,,100.0,100.0,100.0,100.0,0.0,,
SI244.01,30878.536211717208,98.6,0.9,5.2,0.0,38.8,42671.0,10393.588250427041,28.899999999999995,94.5,1176.0,687800.0,46.5,98.1,37.9,83.65683229813665,11.645962732919255,0.0,5.039443155452436
SI244.02,21235.03603705528,92.3,0.5,12.6,6.4,37.4,35684.0,8418.55997205085,19.8,91.0,1580.0,520300.0,43.8,97.6,33.5,78.05626598465473,18.005115089514067,1.4488636363636362,10.11140235910878
SI277.05,110083.16923234121,74.3,0.0,11.1,22.2,39.5,33274.0,39914.261691858825,45.199999999999996,90.9,1165.0,505100.0,36.9,94.8,33.0,65.04708097928437,32.27871939736347,2.0770128354725785,6.867400115807759
SI277.06,80023.32655981567,70.7,1.0,14.6,14.5,42.6,26032.0,28097.733490030347,32.0,95.9,1031.0,436300.0,32.6,94.4,21.0,74.83731019522777,19.305856832971802,2.247191011235955,14.657004830917876
SI9901,,,,,,,,,,,,,,,,,,,
SI67,30511.201677225046,87.5,0.4,16.0,6.3,43.0,49554.0,14253.655996892887,43.8,80.8,1041.0,521000.0,31.1,92.9,50.9,63.19832402234637,24.37150837988827,6.9054441260744985,13.80110497237569
SI181,6188.970978134031,93.4,0.9,5.8,5.3,49.7,46058.0,2135.339686176504,23.800000000000004,98.5,804.0,811500.0,30.9,91.8,38.1,80.43668122270742,13.88646288209607,13.081761006289309,15.830618892508141
SI198,12098.47783013795,92.7,0.4,12.0,6.1,38.7,37451.0,4171.633628442854,25.4,90.8,1754.0,660800.0,46.9,92.2,38.5,72.0625,20.0,2.03125,5.7111882046834355
SI128.05,34259.41418538915,97.9,0.0,6.6,1.6,40.8,36116.0,11690.517504309333,24.39999999999999,100.0,1175.0,443300.0,35.8,98.2,27.4,66.01085481682496,31.75033921302578,2.5641025641025643,11.510791366906474
SI128.06,50504.64913173593,85.3,6.8,13.5,3.0,40.3,32447.0,22042.24874074471,57.900000000000006,91.5,1079.0,453500.0,32.3,95.9,28.4,58.13614852566436,34.94721514379323,2.0625,7.764558547276143
SI146.07,74188.36604074307,93.0,0.1,9.3,4.2,40.2,43339.0,27055.440886170945,35.2,100.0,1157.0,463400.0,38.3,93.9,29.7,73.03271441202476,21.618037135278513,0.7566462167689162,10.0
SI146.08,83039.79464506888,87.3,0.0,7.0,12.3,41.7,34126.0,30423.131930062795,26.500000000000007,97.3,1544.0,446200.0,34.7,92.6,31.7,72.57264351523742,25.726435152374204,1.9834710743801653,12.041015624999998
SI170.11,76802.24656686859,96.8,1.4,19.7,0.7,38.5,38740.0,26513.458195303167,50.39999999999999,99.1,1571.0,496800.0,43.3,94.1,26.2,73.84428223844282,23.2360097323601,1.7102966841186735,7.990115321252059
SI170.12,48178.344860625744,91.1,0.7,6.0,5.6,41.2,34655.0,18424.599513996807,34.900000000000006,95.5,1035.0,488100.0,29.3,93.7,28.8,75.05871301080319,23.0624706434946,6.965376782077394,6.1013767209011265
MN271,533905.1615901805,48.3,5.2,71.2,4.6,33.2,18847.0,169825.5555346004,98.6,93.9,1112.0,396600.0,36.6,88.6,24.9,13.701758392327015,58.483672071249146,1.9055056618508395,27.716666666666665
MN129,143041.82229635163,55.1,8.7,19.2,20.5,35.3,77284.0,89620.40594264172,99.7,87.3,1892.0,838900.0,8.0,74.4,70.0,6.341189674523008,45.931537598204265,4.404398289554063,70.53097345132743
MN144.01,708672.2597042752,93.8,1.1,3.6,2.9,42.6,105282.0,420452.8039896814,97.8,87.8,,754600.0,22.2,88.7,87.7,10.37433155080214,57.219251336898395,4.498442367601246,59.20962199312715
MN99,26025.290253309842,62.8,6.8,9.5,23.2,31.8,118308.0,16619.846547801564,100.0,82.4,,814100.0,2.5,67.7,77.5,6.26048071548351,47.5684740078256,9.27144535840188,156.96428571428572
MN146.01,529014.1636024329,82.5,3.4,7.6,6.2,31.3,90827.0,386080.4161412773,99.0,85.5,1877.0,839800.0,8.9,70.4,84.3,9.623124771313575,74.24076106842298,4.21389847215377,16.425855513307983
MN154,770771.0178249754,82.6,3.6,13.5,11.4,38.0,71780.0,500354.8572527299,99.6,88.5,1719.0,591300.0,12.3,82.3,68.8,9.847898943026554,64.53982985305491,1.370081885360495,16.43979057591623
MN158.01,444237.9173841381,91.0,3.3,2.4,2.8,39.6,138371.0,252590.7695954897,90.19999999999999,79.0,1846.0,,24.7,82.8,84.2,12.596401028277635,61.54976129269188,4.683770883054892,42.507288629737616
MN156.01,790693.6885504288,75.2,5.6,11.7,15.8,31.4,58030.0,458701.8344940033,99.6,91.9,,587500.0,11.2,73.3,81.8,6.002034587995931,74.89827060020346,2.692699490662139,70.16949152542372
MN295,615184.519176973,47.8,4.5,59.4,2.3,37.9,31218.0,270349.08368458494,99.5,93.2,1165.0,358400.0,21.0,87.3,49.0,12.23021582733813,69.06474820143885,1.34765625,33.01470588235294
MN240,7074.54531677907,28.5,57.8,32.3,0.6,46.0,5517.0,0.0,,,,,,31.8,10.5,3.676470588235294,88.97058823529412,22.56198347107438,
MN14.01,378595.8866491198,67.0,8.7,9.3,14.4,44.2,55164.0,190161.26626462326,100.0,88.1,895.0,611700.0,24.1,93.0,64.2,10.67593177511055,64.37144662034112,7.458292443572129,40.88757396449704
MN217.03,0.0,,,,,,,0.0,,,,,,,,,,,
MN152,382861.17650791723,63.8,10.6,21.7,14.1,40.5,63950.0,208142.78246660583,100.0,92.5,1398.0,948800.0,24.7,86.0,59.6,14.42687747035573,65.10446075663467,2.879444926279272,21.232876712328768
MN229,428931.3072235044,22.5,34.8,69.0,0.7,34.5,21195.0,154594.5106127663,95.7,87.5,1042.0,290000.0,31.0,90.2,19.7,7.717340771734077,78.8935378893538,1.8827342368886266,41.566265060240966
MN161,426641.78990985564,89.2,1.0,4.9,7.2,38.3,114012.0,294910.17617776676,99.1,85.0,1846.0,,8.8,84.2,84.6,10.73935423490875,64.7168928404305,3.0296456977584962,36.79738562091503
MN247,358756.5332107368,31.0,14.5,71.9,4.4,31.9,18891.0,110763.51468920261,100.0,92.9,982.0,463000.0,36.5,92.8,22.6,9.600614439324117,58.78136200716846,2.5130662020905925,38.4
MN163,275471.14995791076,85.3,1.5,5.9,8.3,42.5,120289.0,181547.51462922603,98.8,87.0,1785.0,920000.0,13.9,85.0,80.8,9.438414346389807,64.22840962718263,3.027185892725937,37.900000000000006
MN206,194223.3546565308,11.7,71.5,14.9,1.4,37.6,31177.0,103117.8391898496,96.0,83.2,730.0,581800.0,25.1,88.4,26.8,4.415372035977105,69.01062959934588,9.004739336492893,
MN165,383949.34888914035,89.3,3.1,8.6,3.8,40.2,118939.0,213047.63541543405,97.8,88.7,1972.0,,18.4,86.3,82.6,7.289900702349237,60.93485105352386,3.366454689984101,38.40531561461794
MN183,425396.8268901328,77.0,6.1,16.3,8.1,39.5,69764.0,253506.69016821822,98.9,85.0,1634.0,,14.6,81.7,72.7,5.848063181647236,69.76306882286573,2.121293800539083,54.308681672025735
MN180,374140.1184265007,26.9,37.6,54.0,8.9,28.8,16760.0,145006.51943347385,100.0,92.7,580.0,814200.0,40.4,88.9,14.0,4.083969465648855,68.54961832061069,4.237193763919822,
MN160.02,779735.6443204222,67.0,2.5,20.0,14.0,30.1,72445.0,303102.6075103279,100.0,81.6,1403.0,,27.7,76.7,73.6,10.673443456162643,44.218551461245234,12.514367816091951,93.39285714285714
MN167,356275.4049612055,88.0,1.9,7.9,4.3,37.3,96483.0,202897.30934445036,97.89999999999999,86.8,1991.0,,22.3,82.6,79.2,8.06493171862922,67.58567379541356,3.454060236370568,50.159744408945684
MN175,547696.9433827177,83.2,4.1,13.1,4.0,43.6,86386.0,287276.5531909533,98.2,89.6,1753.0,,22.6,82.7,76.9,5.111073993652915,69.01620177050276,1.9651500484027105,50.45751633986928
MN249,172385.89831148623,11.9,38.3,75.0,0.3,36.4,15885.0,62137.03852628237,89.7,98.3,816.0,57800.0,36.3,87.8,8.7,11.683848797250858,58.419243986254294,36.705882352941174,
MN219,224530.53834985074,16.5,35.2,60.7,2.2,27.5,10687.0,86189.90479336045,99.4,91.7,536.0,141300.0,39.6,98.3,8.2,8.668341708542714,78.2035175879397,4.979919678714859,71.23188405797103
MN170,481773.79005447734,30.4,28.4,49.8,13.9,39.1,25544.0,198135.13510607366,98.6,93.9,870.0,457400.0,22.8,83.6,23.1,4.9720818931135335,69.36984844456262,2.399386738213875,71.49732620320854
MN169,495621.0286373396,90.4,3.2,8.3,3.8,40.1,95007.0,302228.36374675605,99.39999999999999,86.1,1913.0,869700.0,16.9,83.3,78.2,6.156441071052077,68.77503689647902,2.480073574494175,64.72602739726027
MN239,407726.4206273491,25.5,47.1,52.2,0.0,31.8,19062.0,169564.54597048537,98.9,100.0,987.0,336500.0,29.9,80.0,31.7,21.761133603238868,59.51417004048583,11.037414965986397,40.93023255813953
MN171,481837.9925973932,88.0,4.2,8.4,3.9,42.1,105062.0,261865.25619194735,99.10000000000001,91.2,1717.0,,18.0,87.7,78.8,10.905107028484746,67.52064722737232,2.129306040938592,19.31993817619784
