ITZ_GEOID,pop_density,percent_non_hispanic_or_latino_white_alone,percent_non_hispanic_black_alone,percent_hispanic_any_race,percent_non_hispanic_asian_alone,median_age,per_capita_income,resid_unit_density,percent_multi_family_units,percent_occupied_housing_units,median_gross_rent,median_home_value,percent_households_with_people_under_18,percent_of_households_in_same_house_year_ago,percent_bachelor_degree_or_higher,percent_car_commuters,percent_public_transport_commuters,percent_public_transport_trips_under_45_min,percent_car_trips_under_45_min
BK539,273931.3750886456,81.8,3.1,14.7,0.4,29.6,13621.0,88762.25952484795,96.69999999999999,99.2,1024.0,569100.0,37.2,99.1,12.5,33.08550185873606,27.13754646840149,28.584474885844745,55.43071161048689
BK542,258444.46559794058,79.4,4.2,11.8,3.1,30.3,24345.0,93545.2887369032,80.2,95.9,1358.0,641500.0,39.7,90.1,48.1,27.30299667036626,54.77247502774695,3.2117527862208717,35.95528455284552
BK543,3592.1900240502946,57.3,4.3,24.2,8.0,36.9,62409.0,1821.6804110568446,96.6,86.0,2583.0,,34.0,59.3,67.4,20.463320463320464,45.945945945945944,33.86554621848739,
BK544,173861.81906108817,80.4,0.0,4.0,15.4,42.1,32724.0,76138.90023398581,71.1,88.7,1233.0,541700.0,28.5,96.0,35.7,39.71742543171115,38.61852433281005,6.808943089430894,30.61264822134387
BK545,517920.1530977773,71.8,7.6,20.3,0.0,22.2,13584.0,155016.7356149938,97.5,98.6,440.0,453900.0,46.7,98.7,4.3,27.059436913451513,25.912408759124087,11.046277665995978,31.387283236994215
BK547,330516.90063421195,69.7,5.1,18.5,5.4,27.1,22150.0,107616.09835035053,99.4,95.0,1439.0,883100.0,38.7,92.6,35.5,15.774378585086042,49.66539196940727,5.332050048123195,45.18181818181817
BK548,134719.7655203053,87.6,1.2,5.4,1.4,36.9,36238.0,48345.008106456415,57.7,96.1,1269.0,779300.0,30.9,92.2,59.0,38.118811881188115,41.83168316831683,6.242603550295858,31.850649350649356
BK549,198984.3319072201,67.0,1.8,18.9,6.5,29.8,52616.0,85948.87416452702,97.5,93.5,2376.0,1104200.0,19.5,85.1,55.5,11.685288640595903,55.54003724394786,5.138306789606035,62.98804780876495
BK550,217775.6242338805,70.9,0.9,15.2,12.4,39.8,26047.0,91587.87935069739,88.2,92.7,1235.0,568200.0,27.5,77.5,43.7,23.80952380952381,59.61904761904762,2.523961661341853,33.306666666666665
BK551,272367.5655778873,37.5,1.9,55.3,2.5,32.3,35302.0,112851.27119848298,94.9,94.6,1329.0,1148200.0,28.4,85.7,54.4,14.77698331630916,67.10929519918284,3.236935565702689,28.294930875576032
BK552,198881.1092613963,68.3,0.1,6.4,19.4,38.8,27356.0,94048.0390793885,93.7,92.4,1206.0,422200.0,27.8,95.1,41.4,22.58992805755396,69.06474820143885,2.40625,47.961783439490446
BK553,195826.43703018193,66.4,0.1,19.9,11.3,34.5,59579.0,105937.76298009843,97.7,92.8,2082.0,752900.0,15.4,83.5,72.7,7.688442211055277,67.08542713567839,6.209737827715355,115.09803921568627
BK554,259591.17920996883,75.0,0.6,13.5,7.5,33.0,24635.0,108782.88210341823,91.60000000000001,92.7,1318.0,407800.0,27.5,90.5,46.6,19.621251972645975,56.496580746975276,3.4823091247672258,38.042895442359246
BK555,228622.90858675775,64.0,3.2,17.6,12.0,33.2,80587.0,131340.9404673475,98.1,86.4,2304.0,1045100.0,20.7,79.5,74.9,8.451430043803143,75.18680752383406,2.532556545579164,36.34146341463415
BK556,203802.21587236572,82.8,0.3,1.9,12.4,32.5,27076.0,77609.75579830656,80.1,91.1,1323.0,615900.0,32.0,84.9,44.8,32.674571805006586,47.76021080368906,5.448275862068965,22.258064516129032
BK557,97391.64380521626,63.0,2.5,20.8,11.2,35.5,76984.0,47895.65581500658,98.10000000000001,96.0,2070.0,951900.0,14.5,83.8,65.3,13.688430698739976,65.6930126002291,6.024411508282475,68.61924686192468
BK558,147950.85024337302,77.3,0.9,10.2,8.1,40.6,24469.0,61275.10838820493,79.6,91.0,1134.0,677600.0,35.8,92.9,37.1,26.096491228070175,50.43859649122807,8.934782608695652,59.49579831932773
BK560,214227.17265438358,84.7,1.0,3.1,11.2,40.5,26815.0,86459.91955918008,77.1,93.1,1369.0,573800.0,29.9,95.2,49.0,34.93449781659389,50.53025577043044,1.9876543209876547,22.21428571428571
BK562,99753.35856341946,84.5,0.0,0.0,15.5,48.8,32869.0,38565.417208346626,8.0,94.0,2200.0,683000.0,29.9,95.5,50.5,55.236486486486484,37.83783783783784,12.767857142857142,53.76146788990825
BK563,131900.3780614518,61.9,0.5,19.1,10.6,35.6,41363.0,60454.33994483208,99.2,94.9,1680.0,728200.0,11.9,88.5,56.8,12.220248667850798,67.53108348134991,3.0457653866386107,
BK564,150747.97173510602,79.7,1.5,5.9,9.3,44.4,35602.0,63859.331752166894,53.10000000000001,87.3,1529.0,479000.0,29.9,95.6,49.9,51.88172043010753,41.21863799283154,7.67391304347826,25.751295336787564
BK486,202469.84333578244,25.3,3.0,29.8,40.8,30.0,16003.0,59452.50854314339,85.89999999999999,94.8,1302.0,668500.0,43.7,98.9,23.2,22.116091109478326,58.11903012490816,5.916561314791403,58.936877076411946
BK488,308881.3475471167,49.8,5.7,11.5,28.7,35.7,24587.0,108067.16730374444,85.9,97.1,1196.0,351300.0,32.4,96.2,40.9,19.61015948021264,61.901949202598935,3.034351145038168,56.83734939759036
BK489,441192.0230400608,0.7,32.7,64.3,1.8,34.6,10716.0,184348.9438481639,100.0,95.7,420.0,,29.6,96.1,8.9,6.592178770949721,87.26256983240224,5.211267605633803,
BK490,348899.97397554474,57.3,8.5,18.1,11.9,31.9,25098.0,124471.51760427166,93.7,94.4,1448.0,410000.0,30.5,89.4,46.2,21.82605798067311,66.34455181606131,1.6474133601205427,25.26717557251908
BK491,326154.6205557714,15.8,14.5,30.6,38.7,42.0,19379.0,141187.23007802086,97.9,96.2,904.0,,21.0,89.9,13.9,17.98780487804878,73.97103658536585,2.596599690880989,34.21610169491525
BK492,214391.47529638137,46.2,14.2,13.8,25.1,32.3,23113.0,73308.47287692847,82.7,97.7,1216.0,564100.0,31.7,92.2,32.5,24.7557003257329,51.954397394136805,5.0,43.91447368421053
BK666,0.0,,,,,,,0.0,,,,,,,,,,,
BK758,92558.15551887454,90.1,0.0,2.9,4.3,49.2,47907.0,34663.42254842837,37.5,93.2,1087.0,848600.0,30.2,91.8,53.7,43.34319526627219,44.23076923076923,14.882943143812708,53.0716723549488
BK1,203487.1311065398,69.0,9.5,8.1,9.2,46.3,69419.0,116918.38712016387,94.3,90.7,1478.0,739000.0,12.8,90.0,68.1,8.360888049126121,65.51724137931035,5.443403028118241,
BK2,60564.67465630758,3.8,2.9,89.7,1.6,31.1,14667.0,16305.873945928963,96.1,93.9,1327.0,462100.0,46.6,90.7,8.0,9.244791666666666,62.239583333333336,7.384937238493723,167.04225352112675
BK3.01,212630.09727813135,76.8,3.0,7.7,5.8,41.1,88346.0,113726.55462049841,90.5,82.6,2023.0,762800.0,19.5,85.9,66.6,7.547169811320755,74.93952588292211,5.0484183344092965,98.97435897435898
BK7,253966.36994562473,75.4,1.7,8.9,10.7,36.5,100199.0,130443.55400370166,93.5,89.0,2115.0,1235700.0,30.5,86.4,86.9,5.923891722244017,63.711259317379366,4.236453201970443,89.13907284768212
BK9,283146.7062366163,68.2,5.7,6.4,13.5,33.4,92334.0,143941.24665691823,98.7,87.7,2722.0,715300.0,16.2,78.0,85.5,2.220577350111029,78.86750555144337,3.9089629282027225,
BK11,71797.72896790718,62.5,8.3,9.4,17.8,31.1,79478.0,44011.2413335303,100.0,88.5,2867.0,1321400.0,7.5,59.4,85.1,4.8754062838569885,67.17226435536294,12.903225806451612,295.99999999999994
BK13,94562.23467009104,58.9,10.0,19.1,9.9,36.9,45246.0,38820.28581193211,98.30000000000001,84.2,2204.0,433400.0,21.6,89.7,52.7,8.77742946708464,61.650992685475444,12.728813559322035,
BK18,9348.02899469323,12.7,35.2,48.0,1.4,37.0,21992.0,0.0,,,,,,48.7,6.3,,,,
BK20,88354.72504794077,3.6,1.4,86.5,8.5,31.5,20600.0,31919.45402917702,90.39999999999999,79.4,1299.0,564100.0,47.9,91.7,15.6,16.071428571428573,74.64285714285714,8.61244019138756,126.88888888888887
BK21,100727.27189895984,73.7,3.3,6.9,8.4,34.5,107815.0,45705.97903798956,98.0,88.9,3261.0,1368600.0,32.9,73.7,82.0,11.768901569186875,64.05135520684736,4.782850779510023,45.81818181818181
BK188,173917.633906765,55.4,0.0,10.3,34.3,35.4,28886.0,64443.51747375361,71.5,92.9,1396.0,770200.0,38.2,85.4,26.3,30.191693290734825,59.584664536741215,2.024128686327078,28.78306878306879
BK190,248607.13380380673,28.7,1.0,26.6,43.5,34.0,18826.0,87603.93714558704,93.1,89.4,1184.0,732900.0,43.0,92.4,21.7,25.106382978723403,61.938534278959814,1.099236641221374,19.811676082862526
BK191,115164.84259161244,45.8,25.0,17.0,5.2,29.5,39295.0,53020.58522902336,88.1,82.2,2261.0,1016900.0,26.4,78.1,61.3,9.103641456582633,63.445378151260506,4.856512141280353,97.76923076923077
BK192,199069.10565705306,53.1,0.6,13.7,32.0,30.0,18475.0,53708.95813596275,77.6,95.8,1111.0,767600.0,47.0,92.5,24.0,32.783195798949734,50.637659414853715,3.9555555555555557,30.320366132723112
BK193,235090.28115405064,31.3,45.7,11.2,9.0,29.4,26957.0,93062.38934836973,98.5,92.2,1108.0,289000.0,23.4,82.1,39.6,17.652859960552266,56.36094674556213,3.429571303587051,51.39664804469274
BK194,231542.92220229222,26.9,1.4,25.0,46.6,34.6,18891.0,75893.95417678052,93.89999999999999,94.1,1267.0,646700.0,39.5,88.4,19.1,29.29184549356223,55.042918454935624,1.8421052631578945,22.380952380952376
BK195,305273.36067242053,43.3,35.4,11.8,7.7,36.3,44971.0,149965.734823379,92.7,93.0,1710.0,471900.0,19.8,87.8,67.2,9.877551020408163,62.48979591836735,2.991508817766166,45.49586776859504
BK196,276890.30178667407,37.2,0.2,19.1,42.6,37.4,16275.0,93459.05107787203,86.3,91.1,1289.0,809000.0,50.1,85.7,18.2,32.94918805657412,50.864326872708226,2.790937178166838,23.65659777424483
BK197,230202.04463065782,48.5,35.3,6.0,5.3,40.5,61667.0,111424.88834270276,84.39999999999999,95.5,1815.0,812500.0,21.4,91.2,71.3,10.841507485802788,75.94217862674239,3.5350101971447994,68.71428571428571
BK198,149974.83466699827,52.2,0.4,7.1,40.3,44.2,29702.0,57289.268223887986,63.199999999999996,92.9,1435.0,760900.0,34.7,91.0,27.5,41.7687074829932,51.156462585034014,7.154255319148936,30.09771986970684
BK199,196801.43652305464,46.4,32.3,9.0,6.4,35.3,48291.0,96235.56059277338,93.0,87.3,1686.0,802900.0,21.2,85.5,64.4,9.847806624888094,72.64995523724261,3.487369069624153,84.0
BK200,183658.05416697348,52.6,0.4,10.6,36.3,42.4,24809.0,64012.93326462962,60.199999999999996,96.5,1313.0,719400.0,35.7,89.5,21.5,48.054474708171206,39.78599221789883,3.056234718826406,33.60323886639675
BK201,234944.03021550973,46.3,31.1,10.9,4.1,32.7,57706.0,116612.76316861768,88.0,88.6,2003.0,1132500.0,21.8,86.0,71.5,9.527559055118111,70.39370078740157,3.3557046979865772,79.42148760330579
BK202,161185.62265506785,59.6,0.0,5.7,34.6,42.4,34723.0,57720.26011867958,52.6,90.9,1301.0,705600.0,35.9,85.9,31.5,47.66899766899767,47.31934731934732,6.379310344827586,40.56234718826405
BK203,135725.78169428717,41.6,30.5,11.5,14.4,34.0,47659.0,57087.364259928225,91.60000000000001,89.3,2021.0,807000.0,31.3,88.9,62.7,11.462450592885375,72.13438735177866,6.36986301369863,124.05172413793102
BK204,160978.35624429613,69.8,0.0,1.1,28.7,40.7,29532.0,55496.01070921915,46.099999999999994,94.7,1629.0,744500.0,38.0,86.9,27.2,46.0,40.10526315789474,6.115485564304462,37.25400457665904
BK205,182171.859523559,54.2,24.6,5.7,8.2,35.0,55167.0,99746.33817790134,91.7,88.9,1988.0,994600.0,16.2,85.0,67.4,7.982261640798226,68.18181818181819,2.813008130081301,119.65277777777777
BK206,161600.1669519684,58.6,1.2,11.6,28.3,40.8,35859.0,57172.85030943369,59.6,92.5,1378.0,786900.0,32.1,96.0,34.9,41.61184210526316,51.48026315789474,1.9329073482428114,31.324110671936758
BK207,334299.79388232826,54.0,16.6,17.5,4.8,37.9,59178.0,171493.46734891596,97.5,95.7,1789.0,722000.0,18.1,84.0,71.3,12.350163458045769,62.40464947330185,2.980209545983702,48.85294117647059
BK208,239738.77341077285,34.6,1.3,4.6,53.7,39.4,25379.0,81264.83484663416,79.60000000000001,92.1,1183.0,766600.0,42.3,90.9,29.1,29.163636363636364,54.69090909090909,2.6462765957446805,21.77057356608479
BK210,323889.55518467445,34.3,0.8,16.0,46.9,38.5,19392.0,109350.39479429419,92.39999999999999,92.5,1294.0,753600.0,38.1,92.3,23.2,34.3244653103808,54.147104851330205,2.6974951830443166,20.531914893617024
BK212,289808.21829063096,21.8,0.0,5.1,72.5,36.8,15676.0,89514.52752573596,89.6,91.1,1270.0,761200.0,38.6,92.0,12.3,23.72330547818013,58.17084493964717,1.9154030327214684,25.18590998043053
BK213,249405.96965671264,18.3,72.6,5.3,1.3,34.3,27726.0,118068.91462539477,98.30000000000001,96.8,1290.0,,25.9,90.8,37.1,9.152366094643785,71.34685387415496,3.177842565597667,92.21590909090911
BK214,152648.67450125454,48.6,0.0,3.8,46.6,26.9,15467.0,38642.80047198006,90.4,91.5,1321.0,823900.0,55.8,91.4,13.8,23.08499475341028,55.299055613850996,6.565464895635673,62.72727272727273
BK215,359893.0878189082,34.3,39.8,12.3,8.1,37.0,45433.0,190814.39557413655,100.0,89.1,1307.0,667800.0,24.6,90.7,60.5,5.446549391069012,82.98376184032476,2.132083163473298,12.360248447204967
BK216,293326.1273161884,85.0,0.0,3.4,11.6,22.7,14630.0,65475.1534463148,82.60000000000001,98.6,1364.0,1027800.0,56.4,95.0,20.1,29.45578231292517,37.2108843537415,7.349177330895796,31.570438799076218
BK217,351307.9604243826,23.8,46.3,15.4,10.0,33.0,30695.0,163601.94060725856,97.39999999999999,90.6,1185.0,945800.0,29.6,87.8,55.1,14.1051567239636,71.94135490394338,3.9142656359803234,60.14336917562724
BK218,298800.4786187208,75.6,0.6,13.2,8.9,21.6,14908.0,68408.32687846996,86.5,97.3,1434.0,872300.0,62.9,98.0,16.5,24.596774193548388,32.66129032258065,8.34567901234568,43.60655737704918
BK930,152345.8893138295,0.1,95.3,1.4,0.9,41.9,28829.0,61015.94184595354,74.19999999999999,90.6,1217.0,456500.0,28.8,93.9,25.2,35.47466095645967,59.24339757316203,2.2409638554216866,35.67404426559356
BK934,144904.26716614646,2.2,90.6,6.1,1.1,46.5,28293.0,65760.98376198708,53.9,92.3,1074.0,420000.0,20.6,92.2,29.1,30.023094688221708,65.43494996150885,2.2,46.282051282051285
BK936,121446.00960713862,0.0,94.6,1.3,3.2,38.9,26644.0,45762.26448964644,53.5,91.7,1275.0,421500.0,29.0,98.5,27.7,33.91405342624855,63.18234610917538,4.632352941176471,
BK938,190064.8534738084,1.6,95.5,2.6,0.3,35.4,21743.0,83415.07176215522,83.0,85.7,1209.0,445000.0,31.0,90.2,18.7,34.3313373253493,57.28542914171657,5.644599303135888,32.645348837209305
BK944.01,113451.45272022011,1.3,92.1,5.4,0.6,41.5,27047.0,36545.578327483636,73.2,95.3,1348.0,480100.0,27.0,98.1,19.2,36.98209718670077,60.61381074168798,2.1265822784810124,18.50622406639004
BK944.02,291839.4803669525,1.6,72.7,25.4,0.3,31.2,11901.0,130960.07058233974,100.0,96.5,430.0,,43.1,93.9,8.0,23.990772779700116,71.85697808535178,3.1621187800963084,71.97115384615384
BK950,144381.30478149882,4.4,92.0,2.9,0.0,42.1,28333.0,46573.18226192875,80.4,95.4,1415.0,577200.0,30.3,97.4,24.9,40.923268870867126,53.275109170305676,2.049180327868853,21.341463414634145
BK954,206944.13173638112,0.7,95.2,2.0,1.3,39.2,25559.0,71070.34587830513,89.6,93.0,1457.0,521700.0,39.7,94.1,25.5,40.20078568310781,55.04146660846792,1.7605075337034097,11.085776330076005
BK956,213346.3568464252,4.5,87.0,4.3,4.3,31.0,24267.0,61117.909404507875,89.1,98.7,1705.0,548500.0,39.9,92.1,29.5,34.18303384872545,59.924780610112826,1.3598326359832635,18.4841075794621
BK958,175438.13644786624,3.7,83.7,6.2,5.1,43.2,27199.0,59336.66813891183,79.2,96.7,1423.0,465200.0,34.2,93.0,21.9,34.41074092491298,57.3843858776728,1.58578856152513,23.309248554913296
BK960,0.0,,,,,,,0.0,,,,,,,,,,,
BK962,123741.10342046582,3.6,87.0,8.5,0.8,31.4,23625.0,33599.77406745496,71.5,96.2,1571.0,520000.0,45.6,92.1,25.4,42.93948126801153,50.14409221902017,4.329501915708812,24.384787472035793
BK964,114295.03758236305,3.6,83.0,7.6,4.2,39.4,26389.0,50045.9871227307,75.4,84.8,1366.0,467800.0,32.8,94.9,22.5,35.77310155535224,56.45013723696249,4.051863857374392,23.989769820971865
BK966,145232.68989661746,4.8,77.3,6.7,4.6,31.9,29318.0,47163.49929567046,70.19999999999999,94.6,1376.0,505700.0,40.3,99.1,21.3,38.01526717557252,59.69465648854962,3.030690537084399,31.305220883534133
BK968,109286.71149640133,12.2,78.5,5.0,4.3,32.6,25703.0,33009.9320250201,56.199999999999996,93.2,1436.0,451800.0,48.4,96.9,34.1,41.03942652329749,52.32974910394265,11.13013698630137,62.09606986899563
BK970,166349.3671580093,8.1,84.9,5.2,1.8,35.9,29553.0,54198.54678188505,79.0,90.8,1377.0,539400.0,35.3,94.2,19.7,39.50709484690067,56.98282300224048,1.2581913499344692,18.809073724007558
BK974,126556.45811919386,7.1,80.5,8.2,1.8,40.8,19468.0,33441.27508104078,73.9,91.8,1439.0,467400.0,43.6,90.8,15.6,34.577603143418465,57.858546168958746,4.601018675721562,29.801136363636363
BK982,132069.65469961468,0.0,83.4,16.5,0.1,30.8,12847.0,53438.22859338335,99.5,97.7,531.0,,42.7,97.6,9.5,16.33493479752917,71.37954701441318,3.0961538461538467,63.361344537815135
BK984,204457.14913898593,3.2,96.2,0.0,0.7,38.1,24872.0,69837.90628545856,69.7,88.8,1607.0,431600.0,38.5,93.9,30.8,38.78550440744368,55.33790401567091,7.238938053097345,42.75252525252525
BK986,214421.0761277287,1.4,90.5,5.2,1.6,40.2,25726.0,73222.0025012939,84.7,95.7,1370.0,453300.0,30.1,97.4,26.6,41.043368950345695,50.21998742928975,3.9924906132665834,18.223583460949463
BK988,218214.76894707908,9.0,80.7,7.3,2.3,37.0,24244.0,69658.56772967982,85.4,98.3,1317.0,462600.0,44.6,93.4,23.8,37.960954446854664,50.39768618944324,4.519368723098996,17.847619047619048
BK990,116632.42393610803,4.7,83.9,3.8,5.5,34.6,32460.0,35042.323538864475,57.0,91.2,1498.0,466200.0,49.6,89.7,29.6,56.86070686070686,34.303534303534306,4.848484848484849,28.17184643510055
BK992,165694.58390977193,5.1,83.9,7.7,0.8,36.7,22097.0,51179.79425784461,78.6,98.1,1588.0,422900.0,49.5,92.4,22.3,33.600802407221664,61.785356068204614,2.840909090909091,41.91044776119403
BK994,113721.14356448228,10.4,82.5,5.6,0.0,39.4,30669.0,43186.810776936145,80.2,96.4,1606.0,536500.0,32.8,93.6,31.8,49.79296066252588,47.20496894409938,3.7061403508771935,32.49480249480249
BK996,239742.7501837166,4.4,88.4,3.4,3.8,34.5,27801.0,73313.04928694955,78.4,92.6,1429.0,500000.0,42.3,92.3,23.5,43.05882352941177,50.44705882352941,1.6884328358208953,14.415300546448085
BK746,126496.31635460442,76.1,11.8,5.9,3.4,31.1,27181.0,38221.90853880134,48.39999999999999,96.2,1500.0,618400.0,43.5,97.2,38.2,52.81146637265711,35.0606394707828,11.698113207547168,37.59916492693111
BK748,113584.13305275438,73.5,22.1,3.6,0.8,30.8,31914.0,40239.14536490493,52.199999999999996,95.6,1462.0,748900.0,40.1,99.0,46.9,49.62178517397882,33.43419062027232,2.8959276018099547,42.83536585365854
BK750,175467.50517840602,80.5,8.9,4.7,4.8,33.0,22728.0,60578.80617408004,65.5,94.0,1289.0,674200.0,38.3,92.0,35.8,44.5662100456621,42.73972602739726,10.149572649572649,26.229508196721312
BK752,57550.383072586,97.1,2.9,0.0,0.0,46.1,58512.0,20447.166340044056,9.700000000000006,90.0,1875.0,969400.0,32.8,100.0,66.8,62.52927400468384,28.805620608899297,3.9837398373983746,42.24719101123595
BK754,97364.62318510057,99.6,0.3,0.1,0.1,36.0,35261.0,29724.445191627263,17.1,92.7,3097.0,880300.0,33.3,99.2,50.3,50.07704160246533,13.405238828967642,14.482758620689655,44.523076923076914
BK756,131675.64688713846,80.9,1.6,3.6,13.4,34.4,38278.0,43602.43983120977,49.699999999999996,96.4,1093.0,682000.0,35.5,92.4,56.0,47.956989247311824,39.13978494623656,12.225274725274724,38.699551569506724
BK760,175227.27578611736,82.2,2.4,4.8,9.0,29.9,29687.0,65443.47512444978,81.0,96.2,1131.0,868200.0,34.1,93.4,44.3,38.59832635983263,46.23430962343096,5.384615384615385,45.501355013550146
BK762,270238.3022887739,47.6,17.3,16.6,18.1,33.3,24380.0,98284.08494594891,85.2,94.1,1243.0,828300.0,33.0,91.4,39.2,14.387803716055265,73.65412101000476,2.0245795601552397,48.31125827814569
BK764,254729.27094523754,30.4,49.9,14.0,3.6,35.7,24488.0,94457.66375532081,88.7,97.6,1230.0,733900.0,34.2,91.6,33.0,17.539125742039936,70.8041014570966,2.5838414634146343,42.8
BK766,311923.72819863685,7.3,80.4,9.6,0.5,35.5,24093.0,102323.49629583364,84.1,94.9,1388.0,810500.0,44.7,96.1,30.2,24.522028262676642,68.16292601828762,3.3902439024390243,54.57627118644068
BK770,216419.96703938494,8.6,71.6,13.5,2.4,28.6,21725.0,77919.09870257477,79.9,87.8,1406.0,559700.0,48.6,90.0,43.3,33.532934131736525,62.1043627031651,4.504132231404959,40.408163265306115
BK772,85268.34333265435,35.8,49.9,10.1,1.6,33.2,31022.0,34102.013053115894,78.5,96.3,1286.0,550800.0,29.2,91.1,45.2,33.22601416613007,54.47520927237605,3.829787234042554,24.457364341085274
BK774,244177.38905830868,14.0,63.8,8.4,11.8,33.3,22339.0,87997.10202340002,97.5,96.9,1291.0,530500.0,35.0,93.0,34.7,27.082048118445403,62.677359654534236,4.251968503937008,39.40774487471526
BK776,217362.39460795617,3.4,82.9,6.1,5.0,41.5,29303.0,108017.62747706236,81.7,91.2,1256.0,270400.0,19.4,92.1,36.5,19.076610857432776,75.95129375951294,2.578490313961256,35.505319148936174
BK780,164401.9283381686,3.1,90.5,5.1,0.0,39.7,28434.0,49654.22348136489,22.699999999999996,96.8,1402.0,422200.0,33.6,98.9,36.7,37.406483790523694,61.512884455527846,3.0945945945945947,38.733333333333334
BK782,327450.4547340242,0.3,93.9,3.9,0.8,35.6,21185.0,108084.23212900407,76.9,95.5,1139.0,430300.0,41.4,98.6,21.6,26.771300448430495,65.47085201793722,2.5205479452054793,23.768844221105528
BK784,171076.14434270049,3.7,85.7,6.7,0.5,41.4,31532.0,56832.51093534281,50.300000000000004,91.4,1428.0,490800.0,31.7,86.4,33.0,28.760717069368667,64.06858924395947,3.223844282238443,43.65853658536586
BK786,314220.56315424753,7.0,68.8,14.0,5.8,38.3,20685.0,120113.54726901453,91.9,94.0,1197.0,396900.0,39.4,92.1,23.4,26.832774317201725,63.057019645424056,3.0319148936170213,30.035714285714285
BK788,213347.52966179495,0.7,83.0,12.6,1.0,36.5,19782.0,90367.82004621308,94.2,87.6,1105.0,485500.0,34.5,94.5,17.2,20.223820943245403,76.49880095923261,4.00208986415883,69.40711462450594
BK790,303173.9474048754,1.6,89.7,5.0,2.5,38.2,20422.0,116822.5571490265,89.5,88.5,1234.0,587300.0,47.7,96.4,17.1,16.880146386093323,75.61756633119853,2.189957652752571,25.718157181571815
BK792,196957.44079013504,7.7,74.4,14.1,0.0,33.6,18804.0,70239.04698039115,84.19999999999999,89.3,1106.0,471700.0,37.2,94.4,13.5,17.36677115987461,76.30094043887148,2.76088742810189,46.89530685920577
BK794,92242.29539616728,0.5,94.8,3.2,0.0,37.0,16789.0,35656.685615325165,92.60000000000001,87.0,1231.0,350800.0,32.0,93.0,13.0,19.818652849740932,71.11398963730569,7.194899817850636,61.96078431372549
