,2011_2016_percent_upzoned,2011_2019_percent_upzoned,2016_2019_percent_upzoned,2011_2016_average_years_since_upzoning,2011_2019_average_years_since_upzoning,2016_2019_average_years_since_upzoning,d_2011_2016_resid_units,d_2011_2019_resid_units,d_2016_2019_resid_units,orig_percent_residential,orig_percent_limited_height,orig_percent_mixed_development,orig_percent_subsidized_properties,d_2011_2019_pop_density,d_2011_2019_resid_unit_density,d_2011_2019_per_capita_income,d_2011_2019_percent_non_hispanic_or_latino_white_alone,d_2011_2019_percent_non_hispanic_black_alone,d_2011_2019_percent_hispanic_any_race,d_2011_2019_percent_non_hispanic_asian_alone,d_2011_2019_percent_multi_family_units,d_2011_2019_percent_occupied_housing_units,d_2011_2019_median_gross_rent,d_2011_2019_median_home_value,d_2011_2019_percent_households_with_people_under_18,d_2011_2019_percent_of_households_in_same_house_year_ago,d_2011_2019_percent_bachelor_degree_or_higher,d_2011_2019_percent_car_commuters,d_2011_2019_percent_public_transport_commuters,d_2011_2019_percent_public_transport_trips_under_45_min,d_2011_2019_percent_car_trips_under_45_min,d_2011_2016_pop_density,d_2011_2016_resid_unit_density,d_2011_2016_per_capita_income,d_2011_2016_percent_non_hispanic_or_latino_white_alone,d_2011_2016_percent_non_hispanic_black_alone,d_2011_2016_percent_hispanic_any_race,d_2011_2016_percent_non_hispanic_asian_alone,d_2011_2016_percent_multi_family_units,d_2011_2016_percent_occupied_housing_units,d_2011_2016_median_gross_rent,d_2011_2016_median_home_value,d_2011_2016_percent_households_with_people_under_18,d_2011_2016_percent_of_households_in_same_house_year_ago,d_2011_2016_percent_bachelor_degree_or_higher,d_2011_2016_percent_car_commuters,d_2011_2016_percent_public_transport_commuters,d_2011_2016_percent_public_transport_trips_under_45_min,d_2011_2016_percent_car_trips_under_45_min,d_2016_2019_pop_density,d_2016_2019_resid_unit_density,d_2016_2019_per_capita_income,d_2016_2019_percent_non_hispanic_or_latino_white_alone,d_2016_2019_percent_non_hispanic_black_alone,d_2016_2019_percent_hispanic_any_race,d_2016_2019_percent_non_hispanic_asian_alone,d_2016_2019_percent_multi_family_units,d_2016_2019_percent_occupied_housing_units,d_2016_2019_median_gross_rent,d_2016_2019_median_home_value,d_2016_2019_percent_households_with_people_under_18,d_2016_2019_percent_of_households_in_same_house_year_ago,d_2016_2019_percent_bachelor_degree_or_higher,d_2016_2019_percent_car_commuters,d_2016_2019_percent_public_transport_commuters,d_2016_2019_percent_public_transport_trips_under_45_min,d_2016_2019_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
BK528,0.0,0.36764705882352944,0.36764705882352944,,0.0,0.0,-12,-7,0,0.07041238823052853,0.0,0.0,0,-0.0003246087610196003,-0.0001423722636051004,10453.0,8.0,-9.7,-4.9,4.100000000000001,-8.200000000000003,0.0,332.0,240100.0,-0.20000000000000284,-4.299999999999997,8.799999999999997,-7.8177992652345125,1.6057989750219264,-1.975681226207172,24.731473543054356,0.00022779562176809993,-0.00013667737306089986,13245.0,7.099999999999994,-9.7,-7.4,8.100000000000001,-9.5,1.0999999999999943,37.0,73400.0,-2.700000000000003,-3.799999999999997,13.0,1.2393581145569534,5.970527226683295,-1.9305090071219109,-7.751179890813866,-0.0005524043827877002,-5.694890544200547e-06,-2792.0,0.9000000000000057,0.0,2.5,-4.0,1.2999999999999972,-1.0999999999999943,295.0,166700.0,2.5,-0.5,-4.200000000000003,-9.057157379791466,-4.364728251661369,-0.045172219085261034,32.48265343386822,0.0105697168500421,51.7,15.7,17.3,16.5,34.5,36463.0,0.0042199138932549,75.4,90.4,1333.0,872000.0,36.1,95.7,50.6,28.71508379888268,55.41899441340782,5.826612903225806,58.09338521400779
BK529,0.0,0.0,0.0,,,,4,0,-4,0.07170873216788536,0.0,0.0,0.30864197530864196,-0.0036136587150927997,-0.0005774992566840997,4130.0,4.0,0.19999999999999996,-6.0,-0.3,5.3999999999999915,-1.2000000000000028,274.0,-168500.0,-0.3999999999999986,0.09999999999999432,0.7999999999999989,-4.901076602220847,-10.008830768652649,17.578375983161635,32.018577737170695,0.0007261624316720998,-0.00040596482400559984,2677.0,-0.09999999999999432,1.2000000000000002,-3.3000000000000007,-0.3,-3.1000000000000085,5.299999999999997,-16.0,-184400.0,5.100000000000001,-3.799999999999997,9.299999999999999,0.32032634669445414,-3.28977434657304,-4.714215019176045,0.6919784105713731,-0.0043398211467648995,-0.0001715344326784999,1453.0,4.099999999999994,-1.0,-2.6999999999999997,0.0,8.5,-6.5,290.0,15900.0,-5.5,3.8999999999999915,-8.5,-5.221402948915301,-6.719056422079609,22.29259100233768,31.32659932659932,0.0233000937721565,93.1,0.4,8.4,0.3,19.5,9638.0,0.0063925165244836,89.2,87.2,1053.0,780600.0,59.6,97.5,10.4,21.12526539278132,25.05307855626327,33.72881355932203,45.678391959798994
BK530,0.0,0.0,0.0,,,,-9,-5,2,0.08655941258991733,0.0,0.0,0.26525198938992045,0.004571534119113901,-0.00030592336908209956,-1135.0,-10.0,-3.3999999999999995,7.3,0.6999999999999993,-5.200000000000003,6.5,279.0,301100.0,10.7,1.9000000000000057,-10.099999999999998,2.0472000568828825,-10.050865606763125,-0.7540004593828948,-8.249822499693966,0.0029380187709962015,-9.23542246285998e-05,-2756.0,-1.2999999999999972,-1.1999999999999997,1.1000000000000005,-3.400000000000002,-6.0,7.799999999999997,120.0,70900.0,3.599999999999998,2.0999999999999943,-5.600000000000001,-6.455629662905416,-6.1945152683235705,-0.3247435262095131,5.192188363006551,0.0016335153481177,-0.00021356914445349977,1621.0,-8.700000000000003,-2.2,6.199999999999999,4.100000000000001,0.7999999999999972,-1.2999999999999972,159.0,230200.0,7.100000000000001,-0.19999999999998863,-4.4999999999999964,8.502829719788298,-3.8563503384395545,-0.42925693317338176,-13.442010862700517,0.0188633503803839,67.3,5.1,4.8,26.8,30.1,22901.0,0.0068861618738672,83.5,87.8,1181.0,626500.0,31.2,89.0,39.4,31.91140278917145,57.91632485643971,4.645892351274787,32.2879177377892
BK531,0.0,0.0,0.0,,,,63,49,59,0.06426038198323265,0.0,0.0,9.929078014184396,0.009370783456915402,0.0014111879974747013,3241.0,-3.8999999999999915,0.3,-4.1000000000000005,0.7,2.0,7.6000000000000085,283.0,190000.0,-10.799999999999997,-3.0,5.199999999999999,-7.507674831196908,-1.5975688899111198,-3.7638916807856875,-1.410917261432715,0.010113513981902099,0.0011945582610202003,5337.0,-4.799999999999997,0.1,-2.8000000000000007,0.6,0.9000000000000057,9.600000000000009,213.0,82000.0,-6.8999999999999915,1.3999999999999915,6.300000000000001,-4.630634783315465,2.4285224389271676,-1.8205651467981472,-10.727060110306958,-0.000742730524986697,0.00021662973645450098,-2096.0,0.9000000000000057,0.19999999999999998,-1.2999999999999998,0.09999999999999998,1.0999999999999943,-2.0,70.0,108000.0,-3.9000000000000057,-4.3999999999999915,-1.1000000000000014,-2.8770400478814437,-4.026091328838287,-1.9433265339875403,9.316142848874243,0.0453003726031467,99.6,0.0,6.9,0.0,13.8,8076.0,0.0094698141935803,92.1,87.8,1463.0,604400.0,82.6,93.2,11.5,24.31077694235589,22.4937343358396,11.392757660167131,45.128865979381445
BK532,0.0,0.0,0.0,,,,-11,-1,10,0.07450333368553091,0.0,0.0,0,0.0006884444597431982,-0.00016637407777129933,8891.0,1.0,-4.8999999999999995,-5.2,4.099999999999998,-1.4000000000000057,3.700000000000003,403.0,88700.0,12.700000000000003,2.0,6.700000000000003,-20.302614557676765,10.263041737764624,-5.143477754935805,-12.10069856333201,7.458148313879871e-05,-4.5896297316299316e-05,8621.0,-1.7000000000000028,-5.799999999999999,-6.5,10.299999999999997,2.59999999999998,-1.2000000000000028,248.0,89200.0,6.800000000000001,3.0999999999999943,3.3000000000000043,-14.003112923676884,8.94244319116035,-6.492308725170148,-11.421779988944166,0.0006138629766043995,-0.00012047778045500002,270.0,2.700000000000003,0.8999999999999995,1.2999999999999998,-6.199999999999999,-3.999999999999986,4.900000000000006,155.0,-500.0,5.900000000000002,-1.0999999999999943,3.3999999999999986,-6.299501633999881,1.3205985466042733,1.348830970234343,-0.6789185743878434,0.0153121521921219,58.5,12.7,12.4,18.1,40.1,23749.0,0.0059837297626014,71.60000000000001,92.5,1000.0,426400.0,23.0,94.0,43.3,44.65270121278942,44.76295479603087,11.773399014778326,45.48148148148148
BK533,0.0,0.0,0.0,,,,8,13,5,0.13580560860931812,0.0,0.0,0,-0.003529466400408701,-0.0005985644772623002,9218.0,-2.0999999999999943,0.0,-2.5,1.1,3.499999999999986,-4.199999999999989,112.0,324500.0,-10.0,-8.200000000000003,4.199999999999999,1.916741655547625,4.346963208903503,-12.165393225838612,-0.09520096584334681,-0.003183743814403797,-0.00022188165967479932,3390.0,-2.299999999999997,0.9999999999999999,-2.9000000000000004,0.8,7.3999999999999915,-1.7999999999999972,87.0,130100.0,-11.400000000000006,-2.8999999999999915,1.8000000000000007,-6.923671662477634,2.45258892646952,-8.61114429049212,31.42225971000522,-0.000345722586004904,-0.0003766828175875009,5828.0,0.20000000000000284,-0.9999999999999999,0.3999999999999999,0.30000000000000004,-3.9000000000000057,-2.3999999999999915,25.0,194400.0,1.4000000000000057,-5.300000000000011,2.3999999999999986,8.84041331802526,1.8943742824339829,-3.5542489353464912,-31.517460675848568,0.0383803670851458,99.0,0.4,3.7,0.2,17.8,7895.0,0.0097679530642889,85.30000000000001,96.1,1036.0,581500.0,66.2,98.8,6.5,21.734234234234236,16.835585585585587,24.414715719063544,34.58549222797927
BK444,0.0,0.0,0.0,,,,1,-5,-1,0.09864198364975339,0.0,0.0,0,0.0027385958680431997,0.0005557401656906998,8943.0,-8.900000000000006,2.9,-2.8000000000000007,2.8,4.700000000000003,1.4000000000000057,141.0,357400.0,6.200000000000003,-5.0,5.100000000000001,8.020226831635135,-9.366281538088309,-2.4205657688803752,-9.444508886568965,0.0018276403387150024,7.448064076260013e-05,10593.0,-11.5,1.8000000000000003,-2.0,4.6,-3.8999999999999915,6.800000000000011,62.0,184800.0,7.200000000000003,-5.799999999999997,6.5,13.652196768481637,-10.837137560867639,-2.324249308785391,-9.008830203467603,0.0009109555293281973,0.0004812595249280996,-1650.0,2.5999999999999943,1.0999999999999996,-0.8000000000000007,-1.8000000000000003,8.599999999999994,-5.400000000000006,79.0,172600.0,-1.0,0.7999999999999972,-1.3999999999999986,-5.631969936846502,1.47085602277933,-0.09631646009498418,-0.4356786831013615,0.0178237902625156,92.9,0.4,11.4,1.1,35.2,20930.0,0.0071386829531001,80.0,88.6,1163.0,419400.0,32.3,96.2,29.9,40.451388888888886,41.75347222222222,8.69022869022869,35.15021459227467
BK445,0.0,0.0,0.0,,,,99,130,31,0.10203861270677667,0.0,0.0,4.460093896713615,-0.0009209156188492024,0.0005356960135790012,12764.0,-8.0,-2.0999999999999996,0.29999999999999716,-4.5,2.8000000000000114,1.7999999999999972,243.0,249600.0,-5.0,1.0999999999999943,12.899999999999999,2.6122292782979653,6.647511089804659,-0.4992676377958247,-14.360680818512137,0.0009449918441786984,0.00019260980263510058,5700.0,-8.7,-2.9000000000000004,-1.7999999999999972,-1.6999999999999993,0.4000000000000057,3.0,144.0,98500.0,1.0,3.0999999999999943,10.0,-0.2975966181552252,8.46940541385451,-0.7296915589496402,-8.535106970633457,-0.0018659074630279007,0.0003430862109439006,7064.0,0.6999999999999993,0.8000000000000007,2.0999999999999943,-2.8000000000000007,2.4000000000000057,-1.2000000000000028,99.0,151100.0,-6.0,-2.0,2.8999999999999986,2.9098258964531905,-1.8218943240498504,0.2304239211538155,-5.82557384787868,0.0293850330145239,26.0,7.0,65.8,12.1,28.6,16328.0,0.0101059955820126,90.1,92.5,1206.0,446800.0,37.0,91.0,19.6,10.959507042253522,62.67605633802817,3.1530898876404487,64.29718875502007
BK446,0.0,0.0,0.0,,,,1,1,0,0.06581875564786965,0.0,0.0,0.7490636704119851,0.0014993139931257001,2.1216707449899994e-05,-4068.0,-23.400000000000006,-2.7,2.8000000000000007,14.800000000000004,-1.3999999999999915,-14.0,342.0,299500.0,25.900000000000002,-6.199999999999989,-20.200000000000003,10.563938183182358,-3.9749671341517825,-4.984313277191378,-3.572926909210082,0.0021287429808058995,0.00041726191318130004,-5121.0,-8.0,-2.5,-3.5999999999999996,3.900000000000002,1.4000000000000057,-8.0,40.0,173300.0,14.8,-1.5999999999999943,-17.400000000000002,8.774098793433602,-0.6953094498875245,-4.771553115918631,6.084655201202224,-0.0006294289876801994,-0.00039604520573140005,1053.0,-15.400000000000006,-0.19999999999999996,6.4,10.900000000000002,-2.799999999999997,-6.0,302.0,126200.0,11.100000000000001,-4.599999999999994,-2.8000000000000007,1.7898393897487566,-3.279657684264258,-0.21276016127274655,-9.657582110412307,0.0132958033352664,61.2,3.2,16.2,27.4,42.5,28729.0,0.0047737591762259,82.39999999999999,100.0,1233.0,586900.0,19.7,97.1,47.2,20.8679593721145,60.20313942751616,10.429447852760736,39.42477876106194
BK447,0.0,0.0,0.0,,,,38,53,15,0.032081957268989686,0.0,0.0,1.82648401826484,0.003299396681749599,0.0001633986928105003,2664.0,-16.199999999999996,4.899999999999999,-8.200000000000003,-0.10000000000000009,1.4000000000000057,3.9000000000000057,407.0,594700.0,14.199999999999996,-4.0,10.200000000000003,-5.733810406731944,15.402856239264302,-2.0759574081141796,144.93513713862123,0.0031297134238310997,-0.00012569130216179975,2834.0,-13.999999999999996,6.199999999999999,-12.0,1.3999999999999995,0.9000000000000057,4.800000000000011,313.0,376500.0,9.899999999999999,-3.0,15.5,-6.049792276253614,17.752235762688493,-1.431756724129606,26.987057480015196,0.0001696832579184994,0.00028908999497230005,-170.0,-2.1999999999999993,-1.3000000000000007,3.799999999999997,-1.4999999999999996,0.5,-0.9000000000000057,94.0,218200.0,4.299999999999997,-1.0,-5.299999999999997,0.3159818695216696,-2.34937952342419,-0.6442006839845735,117.94807965860603,0.0126948215183509,40.8,12.3,60.0,3.7,31.8,23918.0,0.005392156862745,96.1,90.1,1111.0,234100.0,24.1,82.2,24.4,11.535337124289196,62.30706742485784,7.144719687092569,95.98591549295776
BK448,0.0,0.44052863436123346,0.44052863436123346,,0.0,0.0,1,-1,-2,0.05388627839806871,0.0,0.0,0,-0.0005848220404806002,-0.0002969799424315002,12233.0,-8.700000000000003,-2.3,3.3,4.199999999999999,2.799999999999997,-7.700000000000003,60.0,-9300.0,1.8999999999999986,10.799999999999997,-0.19999999999999574,-12.146451863906194,-4.221033211875792,2.0550137720538935,8.296531486024925,-4.568922191250033e-05,-0.0002649974870928,7772.0,-11.5,-2.3,7.499999999999999,3.5,4.699999999999989,-4.6000000000000085,135.0,82300.0,3.3999999999999986,10.200000000000003,-6.299999999999997,-13.652189296105455,-0.3479763172851449,-0.2208682406702227,14.863589141334295,-0.0005391328185680999,-3.198245533870018e-05,4461.0,2.799999999999997,0.0,-4.199999999999999,0.6999999999999993,-1.8999999999999915,-3.0999999999999943,-75.0,-91600.0,-1.5,0.5999999999999943,6.100000000000001,1.5057374321992611,-3.873056894590647,2.275882012724116,-6.56705765530937,0.0083428519212317,90.0,2.3,2.2,5.9,35.6,25383.0,0.0037647918855941,77.30000000000001,93.9,1141.0,379800.0,23.5,86.7,50.3,48.21683309557775,43.22396576319544,10.990099009900993,54.79289940828402
BK450,0.0,0.0,0.0,,,,-1,-3,-2,0.03474288915402411,0.0,0.0,0,-0.0009010879311640001,-0.0002517745690016999,15062.0,31.6,-17.7,-35.5,2.8,-36.30000000000001,0.30000000000001137,457.0,327300.0,-1.2000000000000028,-2.5999999999999943,19.099999999999998,-14.29318427695637,-16.42445005409304,28.595864661654133,112.46277205040096,-0.0011307770116566998,-0.00034895071844099994,7001.0,36.6,-18.8,-36.6,0.0,-26.80000000000001,-5.099999999999994,57.0,216700.0,-9.300000000000004,-1.8999999999999915,20.099999999999998,-6.13236976188,-2.8309244046999993,42.369283865401215,247.78440947730152,0.00022968908049269968,9.717614943930005e-05,8061.0,-5.0,1.1,1.1000000000000005,2.8,-9.5,5.400000000000006,400.0,110600.0,8.100000000000001,-0.7000000000000028,-1.0,-8.160814515076371,-13.59352564939304,-13.773419203747078,-135.32163742690057,0.0034011652303737,60.1,18.8,39.9,0.0,36.6,20996.0,0.0010777718392353,66.80000000000001,90.6,1716.0,639600.0,41.2,97.1,23.3,41.10169491525424,40.25423728813559,3.3684210526315788,103.09278350515464
BK452,0.0,1.1019283746556474,1.1019283746556474,,0.0,0.0,2,1,-1,0.09417158601094543,0.0,0.0,0.27548209366391185,6.440636120159937e-05,0.00012344552563639966,3457.0,-3.299999999999997,0.8,-0.8999999999999999,2.4,1.9000000000000057,-12.699999999999989,687.0,256200.0,5.5,-1.5999999999999943,13.099999999999994,5.842924298913928,-16.70070784027665,3.4342351068982238,-2.6122084873200038,0.0018087453104117992,-0.00012344552563639966,262.0,-5.099999999999994,0.3,0.8999999999999999,2.9,-6.699999999999989,2.700000000000003,303.0,153700.0,6.600000000000001,0.5,10.399999999999999,4.308746111509933,-20.271496370742604,0.3989008225870183,-1.3783684916473646,-0.0017443389492101998,0.0002468910512727993,3195.0,1.7999999999999972,0.5,-1.7999999999999998,-0.5,8.599999999999994,-15.399999999999991,384.0,102500.0,-1.1000000000000014,-2.0999999999999943,2.6999999999999957,1.5341781874039953,3.570788530465954,3.0353342843112054,-1.2338399956726391,0.0134287263105352,97.6,0.0,3.4,0.0,35.6,29968.0,0.0049968601898914,68.6,93.1,1240.0,664500.0,30.4,94.0,32.2,37.06030150753769,48.743718592964825,7.371134020618556,35.694915254237294
BK453,0.0,0.0,0.0,,,,-10,57,67,0.023122879282437905,0.0,0.0,1.2345679012345678,0.0020108831623718,9.382036527389977e-05,6272.0,-27.300000000000004,17.9,-17.5,0.9,3.4000000000000057,7.700000000000003,418.0,,-4.800000000000001,-13.700000000000003,-9.7,10.22143425718214,1.3668422358450556,-3.8802282796425613,,0.0012571928946710003,2.189141856390013e-05,6188.0,-27.000000000000004,15.5,-16.0,3.1,3.4000000000000057,6.1000000000000085,232.0,,-8.8,-10.799999999999997,-5.899999999999999,9.1576044699481,4.647471181367621,-2.262063086104006,,0.0007536902677007995,7.192894670999964e-05,84.0,-0.3000000000000007,2.3999999999999986,-1.5,-2.2,0.0,1.5999999999999943,186.0,,4.0,-2.9000000000000057,-3.8000000000000007,1.0638297872340416,-3.2806289455225652,-1.6181651935385553,-25.807291666666657,0.0060514135601701,53.7,7.8,62.6,0.0,27.7,19859.0,0.0021015761821366,96.6,89.6,1484.0,657900.0,26.6,81.3,34.0,1.317027281279398,64.91063029162747,9.579710144927535,
BK454,0.0,0.0,0.0,,,,-9,-10,-1,0.07602621964324092,0.0,0.0,0,-0.00034009492427219956,0.0001662686296442003,12981.0,-11.799999999999997,0.7,0.5,1.7000000000000002,5.700000000000003,-1.2000000000000028,320.0,352900.0,-10.600000000000001,-5.900000000000006,18.599999999999998,-2.212613454871253,13.102677088131035,-12.282905649331642,-4.043880139933599,0.0008313431482208991,0.0004685752289973,4944.0,-22.099999999999994,-0.09999999999999998,5.6000000000000005,8.5,11.999999999999986,1.7999999999999972,78.0,104200.0,-12.100000000000001,0.5999999999999943,8.3,-15.59755499412347,27.143081891964425,-10.53622771707878,26.008321056806615,-0.0011714380724930987,-0.0003023065993530997,8037.0,10.299999999999997,0.7999999999999999,-5.1000000000000005,-6.8,-6.299999999999983,-3.0,242.0,248700.0,1.5,-6.5,10.299999999999997,13.384941539252218,-14.04040480383339,-1.7466779322528616,-30.052201196740214,0.0130445297620847,92.6,1.0,4.3,3.5,31.4,19267.0,0.0043380997007164,63.60000000000001,90.8,1130.0,611400.0,44.9,97.0,31.3,46.39865996649916,24.79061976549414,17.77027027027027,52.96028880866425
BK456,0.0,0.0,0.0,,,,5,5,0,0.05852490395741105,0.0,0.0,0,-0.0016009996485610006,-0.00014317883035909994,4056.0,-30.499999999999993,1.0,2.5,11.4,10.200000000000003,-13.5,269.0,349400.0,7.699999999999996,7.1000000000000085,-4.5,-0.292806654357598,3.5383912419105172,-1.3638934933038662,-6.368784170788857,0.0006768453798794982,3.904877191609948e-05,2078.0,-9.799999999999997,1.3,-0.6000000000000001,6.5,7.3999999999999915,-4.5,171.0,333400.0,9.799999999999997,0.20000000000000284,-3.4000000000000057,-1.4068155962353899,9.605827903609473,-2.81743861225606,2.093948748465806,-0.002277845028440499,-0.00018222760227519941,1978.0,-20.699999999999996,-0.30000000000000004,3.1,4.9,2.8000000000000114,-9.0,98.0,16000.0,-2.1000000000000014,6.900000000000006,-1.0999999999999943,1.1140089418777919,-6.067436661698956,1.453545118952194,-8.462732919254663,0.0157236388248922,83.1,0.2,2.5,9.1,35.1,20360.0,0.0056685800564905,75.2,98.0,1119.0,900600.0,30.1,90.6,45.2,37.99772468714448,46.87144482366325,13.179611650485436,49.52095808383233
BK458,0.0,0.0,0.0,,,,0,-1,-1,0.06626478549793828,0.0,0.0,0,0.0004905677206440001,-7.80448646480001e-05,14823.0,-14.900000000000006,2.4,11.6,-1.0,10.100000000000001,10.599999999999994,536.0,,-4.5,0.5999999999999943,-3.8999999999999986,13.785214596332011,-6.449234259784454,2.5467578638225525,9.173274094326729,0.0029043838915400006,6.689559826960007e-05,12176.0,-1.4000000000000057,0.9,1.0,-1.0,-5.799999999999997,19.200000000000003,639.0,526200.0,7.200000000000003,2.700000000000003,-14.0,7.580068551210701,-0.6512365016769195,1.4814616445509685,-15.579999381168967,-0.0024138161708960005,-0.00014494046291760017,2647.0,-13.5,1.5,10.6,0.0,15.899999999999999,-8.600000000000009,-103.0,,-11.700000000000003,-2.1000000000000085,10.100000000000001,6.20514604512131,-5.797997758107535,1.065296219271584,24.753273475495696,0.0068902466217722,99.0,0.0,0.0,1.0,42.1,37196.0,0.0031608170182402,47.4,78.0,531.0,432100.0,29.0,95.5,43.6,30.930232558139537,52.7906976744186,9.33920704845815,68.87218045112782
BK462.01,0.0,0.0,0.0,,,,0,5,5,0.049873305715319956,0.0,0.0,0,-0.0005143672114283002,6.234754077919999e-05,4339.0,-10.0,0.7,-3.9,8.0,1.2000000000000028,4.700000000000003,-91.0,99000.0,-1.0,5.6000000000000085,10.700000000000003,0.6907543695708611,7.651794551375978,-1.5319912829437303,-6.774233432245296,0.002797845892466101,0.0003584983594803002,863.0,-17.900000000000006,0.0,2.5999999999999996,11.0,-3.1000000000000085,10.899999999999991,59.0,102400.0,5.800000000000001,-2.299999999999997,12.200000000000003,-11.446935724962643,19.548081714000993,-5.967213298761941,-0.10229250397525647,-0.0033122131038944014,-0.0002961508187011002,3476.0,7.900000000000006,0.7,-6.5,-3.0,4.300000000000011,-6.199999999999989,-150.0,-3400.0,-6.800000000000001,7.900000000000006,-1.5,12.137690094533504,-11.896287162625015,4.43522201581821,-6.67194092827004,0.0182912097760943,90.5,0.0,7.0,6.8,39.0,20196.0,0.008409124562593,88.3,85.7,974.0,321600.0,20.2,90.6,36.0,37.78026905829597,38.34080717488789,14.239766081871345,43.85756676557863
BK462.02,0.0,0.0,0.0,,,,0,2,2,0.07340865311196428,0.0,0.0,0,0.000129861330683401,0.00011856904105879982,12596.0,-9.200000000000003,0.8999999999999999,-0.9000000000000004,3.0,-9.300000000000004,-2.3000000000000114,215.0,235800.0,-1.0,-4.799999999999997,-2.700000000000003,25.455213874832406,-15.496734570304053,4.7924528301886795,-100.39682539682538,0.0021568273183070006,0.00012421518587109976,439.0,-11.700000000000003,-0.3,6.100000000000001,0.7,-4.5,-1.1000000000000085,57.0,168500.0,7.299999999999997,-3.200000000000003,-5.0,15.243342516069792,-1.2134330316148478,-3.878067401025193,-90.898916967509,-0.0020269659876235996,-5.646144812299948e-06,12157.0,2.5,1.2,-7.000000000000002,2.3,-4.800000000000004,-1.2000000000000028,158.0,67300.0,-8.299999999999997,-1.5999999999999943,2.299999999999997,10.211871358762615,-14.283301538689205,8.670520231213873,-9.497908429316382,0.0108349518948462,94.9,0.3,10.0,0.0,25.1,26153.0,0.0034780252043904,58.6,95.9,1470.0,726200.0,41.1,97.8,43.2,17.46031746031746,42.06349206349206,15.20754716981132,146.99999999999997
BK464,0.0,0.0,0.0,,,,-3,-3,0,0.09929317178789265,0.0,0.0,0.25773195876288657,-0.0004258213324658984,-0.00013602625898209968,4575.0,-7.200000000000003,3.3,1.7999999999999998,-1.7000000000000002,-7.29999999999999,-10.0,645.0,383100.0,3.200000000000003,7.199999999999989,1.3000000000000007,10.743002980749562,-8.458222499958524,4.333548565630478,-18.756436986611078,0.00036667948073459966,-0.00023065322175229962,2440.0,-2.8000000000000114,1.3,-1.4,0.8999999999999995,-11.199999999999989,-4.900000000000006,296.0,244200.0,8.800000000000004,6.199999999999989,6.399999999999999,16.48319401592634,-12.924751990100365,7.384207737148921,-24.59883376811277,-0.0007925008132004981,9.462696277019993e-05,2135.0,-4.3999999999999915,1.9999999999999998,3.1999999999999997,-2.5999999999999996,3.8999999999999986,-5.099999999999994,349.0,138900.0,-5.600000000000001,1.0,-5.099999999999998,-5.740191035176778,4.466529490141841,-3.0506591715184435,5.842396781501691,0.0160274418192033,93.9,0.0,2.8,3.7,20.8,13581.0,0.0043055268060442,59.39999999999999,96.2,1193.0,603300.0,49.9,89.4,22.0,28.23803967327888,43.17386231038506,13.24324324324324,62.76859504132232
BK468,0.0,0.0,0.0,,,,-6,-11,-5,0.06739571716264031,0.0,0.0,0.37037037037037035,0.0011445760008932998,0.00010817639032830004,225.0,-3.0,0.19999999999999998,-0.10000000000000009,1.6999999999999997,-6.700000000000003,-13.299999999999997,629.0,299800.0,12.100000000000001,1.6000000000000085,-4.300000000000001,3.742778476722364,-15.680224951670535,8.636608489549666,9.518611722763985,0.0014446782450299005,0.00016051980500329994,-1964.0,-4.099999999999994,0.30000000000000004,-0.30000000000000004,2.8,-10.899999999999991,-3.0,314.0,95000.0,-2.5,-3.799999999999997,-0.5,-7.6114587808421845,-7.4185454057884925,8.78091520968577,18.588365867989822,-0.0003001022441366007,-5.23434146749999e-05,2189.0,1.0999999999999943,-0.10000000000000003,0.19999999999999996,-1.1,4.199999999999989,-10.299999999999997,315.0,204800.0,14.600000000000001,5.400000000000006,-3.8000000000000007,11.354237257564549,-8.261679545882043,-0.1443067201361039,-9.069754145225836,0.0064207922001333,98.6,0.1,2.0,0.6,28.1,17605.0,0.0017308222452533,65.5,100.0,1396.0,623500.0,49.6,98.1,24.8,49.74182444061962,40.963855421686745,8.991596638655462,38.99653979238754
